ticker,V2_1_MAE,Structural_MAE,V3_2_2_MAE,vs_V2_1_improvement_pct
COP,10.609384514675996,4.552929734207976,5.76527234134235,45.658748315067385
DVN,9.05405713302349,9.778182978669056,8.988559520441298,0.7234062213203604
EOG,14.478883309055428,6.679756888919168,12.445445754951932,14.044160110274095
FANG,14.72051017738252,11.297007084449028,12.169830594017084,17.327385753820234
