ticker,Naive_MAE,Structural_MAE,V3_MAE,V3_RMSE,improvement_pct
COP,11.66669067212613,13.283986630175184,12.00098374158946,15.541544543178482,-2.865363271026098
DVN,14.506317849199087,38.00059934272034,36.90063102343155,58.001397726996395,-154.37627526870222
EOG,14.452879238270446,9.334541522718695,6.807136592585529,8.764570267180538,52.90117297485889
FANG,26.13314522815484,27.627485845879523,13.98797207834246,17.961981437361818,46.474211365601874
