,revenue,assets,ppe,goodwill,debt,shares,revenue_yoy,assets_yoy,ppe_yoy,debt_yoy,shares_yoy,assets_qoq,ppe_qoq,debt_qoq,shares_qoq,goodwill_jump
2016Q2,,2840355000.0,2496373000.0,,494475000.0,71718679.0,,-8.504463700784266,-12.390733397172903,-21.25475436305048,20.567509464830845,-3.5486493430472574,-4.353231974166056,1.802692585536213,0.9705222525625221,
2016Q3,,3525680000.0,3223980000.0,,497813000.0,77167465.0,,10.588190640218563,9.003355319468616,-36.624506455013616,22.74449476886864,21.61442811000674,25.577774270635985,0.6727910830614898,7.32267006608027,
2017Q1,,6369700000.0,6103097000.0,,985786000.0,93161000.0,,75.57593878837103,79.42118907797318,70.10768030319373,35.60878074233605,59.147904725231726,63.817972610756776,68.32147880087214,18.83512488022063,
2017Q2,,6783809000.0,6508747000.0,,1151515000.0,98142000.0,,83.5123205820387,91.4775766390375,86.33640778509756,32.33694023138534,6.298637089847473,6.435061731810802,15.539445315627729,5.208623032521905,
2017Q3,,7287568000.0,7048607000.0,,1256388000.0,98144000.0,,94.22408383181235,103.79911302036504,93.24996228530301,31.368455821562556,7.163113906726387,7.968304407161502,8.716247085741648,0.002037842739744688,
2018Q1,,8224888000.0,7751172000.0,,1701912000.0,98555000.0,,84.70913540761134,87.72274365870429,122.9283099420749,24.46368376018746,12.099479685805742,9.50140490897521,30.351138739833388,0.4178980047051777,
2018Q2,,8954395000.0,8343044000.0,,1967074000.0,98614000.0,,34.05921004944098,31.26317905295646,69.08631459168545,5.688406017966199,8.497979367061369,7.35840800500894,14.479483450482675,0.05984713799938457,
2018Q3,,9806573000.0,8714606000.0,,2332359000.0,98638000.0,,36.851413152181365,29.185350396407276,70.5801735070456,0.5041173395886726,9.090840192587871,4.357233075261616,17.033304230987884,0.024334354144379323,
2019Q1,,22268000000.0,21047000000.0,,4670000000.0,164852000.0,,111.69807876418723,109.39280235085494,131.291813414244,51.86123137537356,82.00977951873226,88.17575636160915,69.42788699294003,51.359151878524635,
2019Q2,1021000000.0,23171000000.0,21603000000.0,,4472000000.0,164839000.0,,103.57368172331651,102.49881361966018,96.6083410916098,51.43544719846063,3.9750826449350374,2.60741617778047,-4.332333582800789,-0.007886172207759265,
2019Q3,975000000.0,23553000000.0,22043000000.0,,4761000000.0,162543000.0,,96.7108727676168,97.15669533858737,88.39105707708549,49.972934279104514,1.635170411361659,2.016289723936154,6.262199435958358,-1.4026657813567418,
2019Q4,1104000000.0,,,,,,,,,,,,,,,
2020Q1,899000000.0,23386000000.0,21420000000.0,,5677000000.0,158291000.0,,4.898688239686539,1.7567032862567913,19.52638525077833,-4.061299048940636,,,,,
2020Q2,412000000.0,20337000000.0,18927000000.0,,5952000000.0,157829000.0,-90.75144688151391,-13.045960965367346,-13.224271987805727,28.589156167799274,-4.345707150381066,-13.969566560118855,-12.373559096282063,4.730437334220166,-0.29229427364819044,
2020Q3,707000000.0,18760000000.0,17435000000.0,,5656000000.0,157833000.0,-32.14068051012745,-22.75262573061495,-23.451541104658634,17.225919838188997,-2.9405070126556714,-8.071494353885967,-8.21097939291676,-5.101036893651907,0.0025343563686613347,
2020Q4,754000000.0,,,,,,-38.130285882908446,,,,,,,,,
2021Q1,1172000000.0,21996000000.0,20352000000.0,,7465000000.0,164169000.0,26.51839356653377,-6.127693407255842,-5.114587786189112,27.380250680256463,3.646127384482656,,,,,
2021Q2,1667000000.0,22335000000.0,20419000000.0,,7360000000.0,181009000.0,139.77575334012676,9.371306768714367,7.587636588411555,21.23326352099941,13.703458532685847,1.5294336158513695,0.3286652783185971,-1.4165498250368795,9.76503687455499,
2021Q3,1897000000.0,22639000000.0,20406000000.0,,6925000000.0,181027000.0,98.69983040384415,18.794713917009013,15.734929512549886,20.242112347913054,13.710867938824139,1.3519127944086773,-0.0636864687784314,-6.092188066738264,0.009943762506954796,
2021Q4,2011000000.0,,,,,,98.09950217646958,,,,,,,,,
2022Q1,2389000000.0,23331000000.0,21108000000.0,,5803000000.0,177565000.0,71.21631771888516,5.892232973534761,3.64729283857098,-25.185040578268246,7.844035402374823,,,,,
2022Q2,2752000000.0,23448000000.0,21369000000.0,,5401000000.0,176570000.0,50.130231630244026,4.863024860450924,4.547543372342886,-30.947581113003075,-2.482935547183999,0.5002255027675431,1.2289158120905044,-7.1790903597717195,-0.5619340750038395,
2022Q3,2417000000.0,23843000000.0,21903000000.0,,5347000000.0,174406000.0,24.225341076846878,5.181659045810131,7.0794638488944965,-25.860239610680768,-3.7260276858804926,1.6705469797678736,2.468234007773192,-1.0048465644159585,-1.233148376189549,
2022Q4,2008000000.0,,,,,,-0.14929089610321772,,,,,,,,,
2023Q1,1902000000.0,27589000000.0,25514000000.0,,6950000000.0,181988000.0,-22.796890422047387,16.7634194175102,18.95752055726769,18.03666343682295,2.460401177236998,,,,,
2023Q2,1896000000.0,27587000000.0,25145000000.0,,6543000000.0,180373000.0,-37.25815162382672,16.255944385958866,16.27177959596017,19.181165427684764,2.1309530706767643,-0.00724952878380973,-1.4568251492170154,-6.034588368909911,-0.8913821815640697,
2023Q3,2340000000.0,28049000000.0,25365000000.0,,6230000000.0,178872000.0,-3.2376172351735857,16.24623075030507,14.67466572765949,15.284067683276723,2.528455169469105,1.6608333441140883,0.8711201394725208,-4.901944308823994,-0.835646277397214,
2023Q4,2228000000.0,,,,,,10.396512023555474,,,,,,,,,
2024Q1,2227000000.0,29690000000.0,27024000000.0,,6629000000.0,178477000.0,15.774942415203205,7.339314621965036,5.749803894934598,-4.728769631744631,-1.948100946011056,,,,,
2024Q2,2483000000.0,35637000000.0,27099000000.0,,11980000000.0,178360000.0,26.97211026931995,25.60397767073324,7.483775721188817,60.48428167997015,-1.12229492621986,18.257413519984382,0.27714667703718193,59.17846294280488,-0.06557616177286561,
2024Q3,2645000000.0,65747000000.0,63053000000.0,,11923000000.0,204730000.0,12.252013594065263,85.18610619311669,91.06053715450166,64.90929750246332,13.502157161698483,61.24296186649754,84.44788157278536,-0.47692848633084234,13.78880581052114,
2024Q4,3711000000.0,,,,,,51.0197060013423,,,,,,,,,
2025Q1,4048000000.0,70066000000.0,64896000000.0,,12996000000.0,289612000.0,59.756754370993384,85.86273662059479,87.60606284632189,67.31876545475993,48.40823547401785,,,,,
2025Q2,3678000000.0,71941000000.0,69229000000.0,,15119000000.0,292135000.0,39.29016196560998,70.24619146679709,93.79230231448537,23.27136383107609,49.34120444351139,2.640868366186686,6.463386145200634,15.131061319121027,0.8673928077206542,
2025Q3,3924000000.0,76213000000.0,72533000000.0,,15848000000.0,288826000.0,39.444047639285394,14.771800917550173,14.006598815121293,28.457400157225493,34.41323928027647,5.768571317250601,4.6621780734213125,4.709107839818579,-1.1391593527137767,
2025Q4,3376000000.0,,,,,,-9.460980534474992,,,,,,,,,
2026Q1,4240000000.0,70080000000.0,66613000000.0,,13149000000.0,282792000.0,4.634033725870192,0.019979164651961576,2.611376516477193,1.1704092297927997,-2.383045103803391,,,,,
2026Q2,5562000000.0,70218000000.0,66772000000.0,,11066000000.0,281202000.0,41.35886296296438,-2.424165022279914,-3.6136018987528025,-31.20748865221461,-3.8142751907639356,0.19672417925481392,0.23840772997064785,-17.24683656288638,-0.5638372792398829,
