ticker,V2_1_MAE,Structural_MAE,Blend_MAE,vs_V2_1_improvement_pct
COP,10.609384514675996,4.561559456439562,4.561343768208289,57.00651850351387
DVN,9.05405713302349,19.652023040776218,13.489792995465093,-48.99169286510063
EOG,14.478883309055428,6.679756888919168,10.68827443813206,26.180257068254935
FANG,14.72051017738252,17.687562394783974,15.880740709355308,-7.881727725411555
