ticker,year,event_name,event_type,event_close_date,company_year_contamination_status,acquiree_net_income_since_close_usd,full_year_normalized_acquiree_net_income_usd,acquired_invested_capital_usd,acquired_capital_scope_complete,acquisition_related_cost_usd,integration_restructuring_cost_usd,ownership_fraction,ownership_normalization_status,normalized_acquiree_return_proxy_pct,normalized_acquiree_return_semantics,purchase_accounting_step_up_usd,purchase_accounting_step_up_proven,quarter,revenue,revenue_available_at,revenue_source_tag,revenue_source_path,revenue_method,operating_income_usd,operating_income_usd_available_at,operating_income_usd_source_tag,operating_income_usd_source_path,operating_income_usd_method,net_income_usd,net_income_usd_available_at,net_income_usd_source_tag,net_income_usd_source_path,net_income_usd_method,income_tax_usd,income_tax_usd_available_at,income_tax_usd_source_tag,income_tax_usd_source_path,income_tax_usd_method,interest_expense_usd,interest_expense_usd_available_at,interest_expense_usd_source_tag,interest_expense_usd_source_path,interest_expense_usd_method,cfo_usd,cfo_usd_available_at,cfo_usd_source_tag,cfo_usd_source_path,cfo_usd_method,cash_capex_usd,cash_capex_usd_available_at,cash_capex_usd_source_tag,cash_capex_usd_source_path,cash_capex_usd_method,cash_capex_imputed,effective_tax_rate,tax_rate_method,ebit_usd,ebit_method,nopat_usd,fcff_usd,reinvestment_usd,subindustry,primary_anchor,anchor_route,financial_available_at,quarter_ordinal,core_financial_complete,cash_usd,cash_usd_available_at,cash_usd_source_tag,cash_usd_source_path,cash_usd_method,noncurrent_debt_usd,noncurrent_debt_usd_available_at,noncurrent_debt_usd_source_tag,noncurrent_debt_usd_source_path,noncurrent_debt_usd_method,equity_including_nci_usd,equity_including_nci_usd_available_at,equity_including_nci_usd_source_tag,equity_including_nci_usd_source_path,equity_including_nci_usd_method,current_debt_usd,total_debt_usd,invested_capital_usd,balance_available_at,current_debt_usd_available_at,current_debt_usd_source_tag,current_debt_usd_source_path,current_debt_usd_method,valuation_source_complete,ttm_revenue,ttm_ebit_usd,ttm_nopat_usd,ttm_cfo_usd,ttm_cash_capex_usd,ttm_fcff_usd,ttm_reinvestment_usd,ttm_interest_expense_usd,ttm_income_tax_usd,prior_year_ttm_revenue,prior_year_ttm_nopat,prior_year_invested_capital_usd,average_invested_capital_usd,revenue_growth_pct,operating_margin_pct,fcff_margin_pct,roic_pct,incremental_roic_pct,reinvestment_rate_pct,ttm_complete,opening_invested_capital_usd,closing_invested_capital_usd,raw_delta_invested_capital_usd,raw_delta_nopat_usd,acquisition_cash_proxy_usd,acquisition_source_tag,acquisition_fact_observed,divestiture_cash_proxy_usd,divestiture_source_tag,divestiture_fact_observed,missing_fact_zero_semantics,mna_cash_normalized_delta_invested_capital_usd,capital_bridge_residual_usd,normalized_delta_to_opening_ratio,denominator_only_mna_normalized_incremental_roic_pct,mna_normalization_status,mna_normalization_validated,limitations,filing_date,classification_phrase_proven,acquired_invested_capital_proxy_usd,acquired_capital_proxy_semantics,acquiree_revenue_since_close_usd,acquired_numerator_semantics,acquired_nopat_directly_disclosed,noncash_equity_consideration_usd,noncash_assumed_debt_usd,purchase_accounting_step_up_status,acquisition_materiality_ratio,divestiture_materiality_ratio,material_acquisition,material_divestiture,acquired_capital_adjustment_usd,acquisition_capital_scope_complete,divested_capital_adjustment_usd,divestiture_capital_scope_complete,organic_delta_invested_capital_proxy_usd,pre_divestiture_scope_delta_invested_capital_proxy_usd,denominator_scope_complete,acquired_after_tax_contribution_adjustment_usd,transaction_cost_after_tax_addback_usd,acquisition_numerator_scope_complete,divested_after_tax_contribution_adjustment_usd,divestiture_numerator_scope_complete,numerator_scope_complete,organic_delta_nopat_after_tax_proxy_usd,pre_divestiture_scope_delta_nopat_after_tax_proxy_usd,organic_incremental_roic_proxy_ready,organic_incremental_roic_after_tax_proxy_pct,material_mna_year_proxy_ready,organic_company_roic_validated,terminal_input_allowed,organic_bridge_status,research_only,gross_event_capital_perimeter_usd,economic_acquisition_materiality_ratio,divestiture_materiality_ratio_gross_perimeter,material_divestiture_gross_perimeter,divestiture_treatment,deal_cost_after_tax_addback_usd,acquired_current_period_after_tax_contribution_proxy_usd,acquired_full_year_normalized_after_tax_contribution_proxy_usd,organic_delta_nopat_same_period_proxy_usd,organic_delta_invested_capital_v171_proxy_usd,same_period_vs_full_year_numerator_separated,company_year_mna_scope_fully_bridged,organic_incremental_roic_v171_proxy_ready,organic_incremental_roic_v171_after_tax_proxy_pct,company_year_bridge_status
COP,2021,Concho Resources,business_combination,2021-01-15,LOCKED_OTHER_MATERIAL_SHELL_ACQUISITION_AND_DISPOSITIONS,2330000000.0,2422934472.934473,17439000000.0,True,391000000.0,234000000.0,0.9616438356164384,NORMALIZED_CALENDAR_DAYS_POST_CLOSE_NET_INCOME_PROXY_NOT_NOPAT,13.89376955636489,FULL_YEAR_NORMALIZED_NET_INCOME_OVER_PPA_ECONOMIC_CAPITAL_NOT_NOPAT_ROIC,6198000000.0,True,2021Q4,15120000000.0,2022-02-17,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,DERIVED_Q4_FY_MINUS_Q1_Q2_Q3,,,,,,2627000000.0,2022-02-17,us-gaap:ProfitLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,Q4_FY_MINUS_Q1_Q2_Q3,1709000000.0,2022-02-17,us-gaap:IncomeTaxExpenseBenefit,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,Q4_FY_MINUS_Q1_Q2_Q3,219000000.0,2022-02-17,us-gaap:InterestAndDebtExpense,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,Q4_FY_MINUS_Q1_Q2_Q3,5868000000.0,2022-02-17,us-gaap:NetCashProvidedByUsedInOperatingActivities,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,YTD_MINUS_PRIOR_YTD_CASH_FLOW,1557000000.0,2022-02-17,us-gaap:PaymentsToAcquireProductiveAssets,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,YTD_MINUS_PRIOR_YTD_CASH_FLOW,False,0.35,INFERRED_FROM_NET_INCOME_PLUS_TAX,4555000000.0,DERIVED_NET_INCOME_PLUS_TAX_PLUS_INTEREST,2960750000.0,4453350000.0,-1492600000.0,ep,PRODUCTION_PLUS_REALIZED_PRICE,V3.5.3_GROUPED_REVENUE_PLUS_CONDITIONAL_COST_REINVESTMENT,2022-02-17,207,True,5028000000.0,2022-02-17,us-gaap:CashAndCashEquivalentsAtCarryingValue,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,ORIGINAL_QUARTER_END_INSTANT_FACT,18734000000.0,2022-02-17,us-gaap:LongTermDebtAndCapitalLeaseObligations,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,ORIGINAL_QUARTER_END_INSTANT_FACT,45406000000.0,2022-02-17,us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,ORIGINAL_QUARTER_END_INSTANT_FACT,1200000000.0,19934000000.0,60312000000.0,2022-02-17,2022-02-17,us-gaap:DebtCurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,ORIGINAL_QUARTER_END_INSTANT_FACT,True,45828000000.0,13596000000.0,8986556891.60086,16996000000.0,5324000000.0,12256056891.60086,-3269499999.999999,884000000.0,4633000000.0,18784000000.0,-1843860000.0,42227000000.0,51269500000.0,143.97359454855194,29.667452212621104,26.743599746008684,17.528075935206818,59.88618684877446,-36.38212097734321,True,42227000000.0,60312000000.0,18085000000.0,10830416891.60086,8290000000.0,us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired,True,1653000000.0,us-gaap:ProceedsFromSaleOfProductiveAssets,True,ZERO_FOR_DIAGNOSTIC_ONLY_NOT_AUTHORITATIVE_NO_EVENT_PROOF,11448000000.0,6124000000.0,0.2711061643024605,94.60531875961618,DIAGNOSTIC_DENOMINATOR_ONLY_CASH_MNA_NORMALIZED,False,ACQUIRED_NOPAT_NOT_REMOVED_NONCASH_CONSIDERATION_AND_BOOK_VALUE_DIFFERENCES_REMAIN_IN_CAPITAL_BRIDGE_RESIDUAL,,,,,,,,,,,0.1963198901176972,0.0391455703696686,True,True,,False,,False,,,False,,0.0,False,,False,False,,,False,,False,False,False,LOCKED_MATERIAL_DIVESTITURE_BOOK_CAPITAL_AND_NOPAT_MISSING,True,59666000000.0,0.41298221517038863,0.027704220158884456,True,LOCKED_MATERIAL_DIVESTITURE_BOOK_CAPITAL_AND_NOPAT_NOT_FULLY_PROVEN,406250000.0,2330000000.0,2422934472.934473,8906666891.60086,646000000.0,True,False,False,,LOCKED_OTHER_MATERIAL_SHELL_ACQUISITION_AND_DISPOSITIONS
DVN,2021,WPX Energy,business_combination,2021-01-07,NONE,1382000000.0,1405097493.0362117,8650000000.0,True,48000000.0,210000000.0,0.9835616438356164,NORMALIZED_CALENDAR_DAYS_POST_CLOSE_NET_INCOME_PROXY_NOT_NOPAT,16.243901653597824,FULL_YEAR_NORMALIZED_NET_INCOME_OVER_PPA_ECONOMIC_CAPITAL_NOT_NOPAT_ROIC,1052000000.0,True,2021Q4,4539000000.0,2022-02-16,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,DERIVED_Q4_FY_MINUS_Q1_Q2_Q3,,,,,,1512000000.0,2022-02-16,us-gaap:ProfitLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,Q4_FY_MINUS_Q1_Q2_Q3,150000000.0,2022-02-16,us-gaap:IncomeTaxExpenseBenefit,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,Q4_FY_MINUS_Q1_Q2_Q3,92000000.0,2022-02-16,us-gaap:InterestExpenseDebt,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,Q4_FY_MINUS_Q1_Q2_Q3,,,,,,2785578082.191781,2020-08-05,CONDITIONAL:PIT_TRAILING_CAPEX_INTENSITY_DISTRIBUTION,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,PRIOR_ONLY_MEDIAN_7Q_CAPEX_TO_REVENUE,True,0.0902527075812274,INFERRED_FROM_NET_INCOME_PLUS_TAX,1754000000.0,DERIVED_NET_INCOME_PLUS_TAX_PLUS_INTEREST,1595696750.902527,,,ep,PRODUCTION_PLUS_REALIZED_PRICE,V3.5.3_GROUPED_REVENUE_PLUS_CONDITIONAL_COST_REINVESTMENT,2022-02-16,207,False,2099000000.0,2022-02-16,us-gaap:CashAndCashEquivalentsAtCarryingValue,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,ORIGINAL_QUARTER_END_INSTANT_FACT,6482000000.0,2022-02-16,us-gaap:LongTermDebtNoncurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,ORIGINAL_QUARTER_END_INSTANT_FACT,9399000000.0,2022-02-16,us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,ORIGINAL_QUARTER_END_INSTANT_FACT,0.0,6482000000.0,13782000000.0,2022-02-16,,,,,False,13750000000.0,3286000000.0,2923928145.3117867,,8438356164.383562,,,388000000.0,65000000.0,4673000000.0,-2337610000.0,5270000000.0,9526000000.0,194.24352664241388,23.89818181818182,,30.694185863025265,61.8131830981178,,False,5270000000.0,13782000000.0,8512000000.0,5261538145.311787,0.0,,False,79000000.0,us-gaap:ProceedsFromSaleOfPropertyPlantAndEquipment,True,ZERO_FOR_DIAGNOSTIC_ONLY_NOT_AUTHORITATIVE_NO_EVENT_PROOF,8591000000.0,152643835.6164379,1.6301707779886148,61.24476947167719,DIAGNOSTIC_DENOMINATOR_ONLY_CASH_MNA_NORMALIZED,False,ACQUIRED_NOPAT_NOT_REMOVED_NONCASH_CONSIDERATION_AND_BOOK_VALUE_DIFFERENCES_REMAIN_IN_CAPITAL_BRIDGE_RESIDUAL,,,,,,,,,,,0.0,0.0149905123339658,False,True,0.0,True,,False,,8591000000.0,False,0.0,0.0,True,,False,False,,5261538145.311787,False,,False,False,False,LOCKED_MATERIAL_DIVESTITURE_BOOK_CAPITAL_AND_NOPAT_MISSING,True,13920000000.0,1.6413662239089184,0.0056752873563218394,False,IMMATERIAL_UNADJUSTED_UNDER_GROSS_EVENT_CAPITAL_PERIMETER,234714801.44404334,1382000000.0,1405097493.0362117,4114252946.75583,-138000000.0,True,True,False,,FULL_MNA_SCOPE_BRIDGE_NONPOSITIVE_OR_SMALL_ORGANIC_DENOMINATOR
FANG,2024,Endeavor Energy Resources,business_combination,2024-09-10,LOCKED_OTHER_MATERIAL_TRP_EXCHANGE_AND_UNBRIDGED_DISPOSITIONS,459000000.0,1486672566.3716815,27420000000.0,False,303000000.0,,0.3087431693989071,NORMALIZED_CALENDAR_DAYS_POST_CLOSE_NET_INCOME_PROXY_NOT_NOPAT,,LOCKED_INCOMPLETE_NUMERATOR_OR_CAPITAL_SCOPE,,False,2024Q4,3711000000.0,2025-02-26,us-gaap:Revenues,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,DERIVED_Q4_FY_MINUS_Q1_Q2_Q3,1412000000.0,2025-02-26,us-gaap:OperatingIncomeLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,Q4_FY_MINUS_Q1_Q2_Q3,1290000000.0,2025-02-26,us-gaap:ProfitLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,Q4_FY_MINUS_Q1_Q2_Q3,115000000.0,2025-02-26,us-gaap:IncomeTaxExpenseBenefit,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,Q4_FY_MINUS_Q1_Q2_Q3,27000000.0,2025-02-26,us-gaap:InterestIncomeExpenseNonoperatingNet,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,Q4_FY_MINUS_Q1_Q2_Q3,2341000000.0,2025-02-26,us-gaap:NetCashProvidedByUsedInOperatingActivities,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,YTD_MINUS_PRIOR_YTD_CASH_FLOW,926000000.0,2025-02-26,us-gaap:PaymentsToAcquireOilAndGasProperty,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,YTD_MINUS_PRIOR_YTD_CASH_FLOW,False,0.0818505338078291,INFERRED_FROM_NET_INCOME_PLUS_TAX,1412000000.0,DIRECT_GAAP_OPERATING_INCOME,1296427046.2633452,1439790035.5871887,-143362989.32384348,ep,PRODUCTION_PLUS_REALIZED_PRICE,V3.5.3_GROUPED_REVENUE_PLUS_CONDITIONAL_COST_REINVESTMENT,2025-02-26,219,True,161000000.0,2025-02-26,us-gaap:CashAndCashEquivalentsAtCarryingValue,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,ORIGINAL_QUARTER_END_INSTANT_FACT,12075000000.0,2025-02-26,us-gaap:LongTermDebtNoncurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,ORIGINAL_QUARTER_END_INSTANT_FACT,39862000000.0,2025-02-26,us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,ORIGINAL_QUARTER_END_INSTANT_FACT,900000000.0,12975000000.0,52676000000.0,2025-02-26,2025-02-26,us-gaap:DebtCurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,ORIGINAL_QUARTER_END_INSTANT_FACT,True,11066000000.0,4396000000.0,3622226459.396836,6413000000.0,8920000000.0,-2397942926.622412,6020169386.019247,135000000.0,800000000.0,8412000000.0,3586705945.384325,23489000000.0,38082500000.0,31.550166428911087,39.72528465570216,-21.6694643649233,9.511524872045786,0.1216997773409763,166.20080090248445,True,23489000000.0,52676000000.0,29187000000.0,35520514.01251078,0.0,,False,467000000.0,us-gaap:ProceedsFromSaleOfPropertyPlantAndEquipment,True,ZERO_FOR_DIAGNOSTIC_ONLY_NOT_AUTHORITATIVE_NO_EVENT_PROOF,29654000000.0,20734000000.0,1.2624632806845757,0.1197832130994495,DIAGNOSTIC_DENOMINATOR_ONLY_CASH_MNA_NORMALIZED,False,ACQUIRED_NOPAT_NOT_REMOVED_NONCASH_CONSIDERATION_AND_BOOK_VALUE_DIFFERENCES_REMAIN_IN_CAPITAL_BRIDGE_RESIDUAL,2025-02-26,True,27420000000.0,PPA_NET_ASSETS_PROXY_MISSING_EXPLICIT_DEBT_OR_CASH_COMPONENT,1800000000.0,ACQUIREE_NET_INCOME_SINCE_CLOSE_AFTER_TAX_PROXY_NOT_NOPAT,False,20110000000.0,0.0,LOCKED_ACQUIREE_PREDEAL_BOOK_BASIS_NOT_IDENTIFIED,1.1673549320958747,0.0198816467282557,True,True,27420000000.0,True,,False,,2234000000.0,False,459000000.0,278199288.2562278,True,,False,False,,-145280197.73126143,False,,False,False,False,LOCKED_MATERIAL_DIVESTITURE_BOOK_CAPITAL_AND_NOPAT_MISSING,True,50909000000.0,1.1673549320958747,0.009173230666483333,False,IMMATERIAL_UNADJUSTED_UNDER_GROSS_EVENT_CAPITAL_PERIMETER,278199288.2562278,459000000.0,1486672566.3716815,-145280197.73126143,1767000000.0,True,False,False,,LOCKED_OTHER_MATERIAL_TRP_EXCHANGE_AND_UNBRIDGED_DISPOSITIONS
CNX,2025,Apex Energy II,asset_acquisition,2025-01-27,LOCKED_ASSET_ACQUISITION_NO_SEPARATE_CONTRIBUTION_AND_MATERIAL_DIVESTITURE,,,523256000.0,False,,,0.9287671232876712,LOCKED_NO_SEPARATE_POST_CLOSE_NET_INCOME,,LOCKED_INCOMPLETE_NUMERATOR_OR_CAPITAL_SCOPE,,False,2025Q4,610484000.0,2026-02-10,us-gaap:Revenues,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,DERIVED_Q4_FY_MINUS_Q1_Q2_Q3,,,,,,196253000.0,2026-02-10,us-gaap:NetIncomeLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,Q4_FY_MINUS_Q1_Q2_Q3,28154000.0,2026-02-10,us-gaap:IncomeTaxExpenseBenefit,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,Q4_FY_MINUS_Q1_Q2_Q3,41975000.0,2026-02-10,us-gaap:InterestExpenseNonoperating,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,Q4_FY_MINUS_Q1_Q2_Q3,297049000.0,2026-02-10,us-gaap:NetCashProvidedByUsedInOperatingActivities,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,YTD_MINUS_PRIOR_YTD_CASH_FLOW,174414000.0,2026-02-10,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,YTD_MINUS_PRIOR_YTD_CASH_FLOW,False,0.1254595444883626,INFERRED_FROM_NET_INCOME_PLUS_TAX,266382000.0,DERIVED_NET_INCOME_PLUS_TAX_PLUS_INTEREST,232961835.620101,159343835.62010098,73618000.00000003,ep,PRODUCTION_PLUS_REALIZED_PRICE,V3.5.3_GROUPED_REVENUE_PLUS_CONDITIONAL_COST_REINVESTMENT,2026-02-10,223,True,779000.0,2026-02-10,us-gaap:CashAndCashEquivalentsAtCarryingValue,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,ORIGINAL_QUARTER_END_INSTANT_FACT,2213264000.0,2026-02-10,us-gaap:LongTermDebtNoncurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,ORIGINAL_QUARTER_END_INSTANT_FACT,4337016000.0,2026-02-10,us-gaap:StockholdersEquity,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,ORIGINAL_QUARTER_END_INSTANT_FACT,208095000.0,2421359000.0,6757596000.0,2026-02-10,2026-02-10,us-gaap:LongTermDebtCurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,ORIGINAL_QUARTER_END_INSTANT_FACT,True,2239134000.0,973533000.0,750155548.1958573,1028957000.0,494988000.0,668758758.1958573,81396790.0000001,170592000.0,169779000.0,1266786000.0,,6246832000.0,6502214000.0,76.75708446414787,43.47810358826224,29.866848442114552,11.53692493350507,,10.850654933601623,True,6246832000.0,6757596000.0,510764000.0,,517599000.0,us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired,True,107655000.0,us-gaap:ProceedsFromSaleOfProductiveAssets,True,ZERO_FOR_DIAGNOSTIC_ONLY_NOT_AUTHORITATIVE_NO_EVENT_PROOF,100820000.0,-394168000.0,0.016139380729304,,LOCKED_NONPOSITIVE_SMALL_OR_INCOMPLETE_NORMALIZED_DENOMINATOR,False,ACQUIRED_NOPAT_NOT_REMOVED_NONCASH_CONSIDERATION_AND_BOOK_VALUE_DIFFERENCES_REMAIN_IN_CAPITAL_BRIDGE_RESIDUAL,2026-02-10,True,523256000.0,ASSET_ACQUISITION_PPE_ONLY_LOWER_BOUND,,LOCKED_NO_SEPARATE_ACQUIREE_AFTER_TAX_CONTRIBUTION,False,0.0,0.0,LOCKED_ACQUIREE_PREDEAL_BOOK_BASIS_NOT_IDENTIFIED,0.0837634180013165,0.0172335353343902,True,True,523256000.0,True,,False,,95163000.0,False,,0.0,False,,False,False,,,False,,False,False,False,LOCKED_ASSET_ACQUISITION_CONTRIBUTION_AND_MATERIAL_DIVESTITURE_SCOPE_MISSING,True,6770088000.0,0.08376341800131651,0.015901565828981837,True,LOCKED_MATERIAL_DIVESTITURE_BOOK_CAPITAL_AND_NOPAT_NOT_FULLY_PROVEN,0.0,,,,-12492000.0,False,False,False,,LOCKED_ASSET_ACQUISITION_NO_SEPARATE_OPERATING_CONTRIBUTION
EOG,2025,Encino Acquisition Partners,business_combination,2025-08-01,NONE,246000000.0,586862745.0980393,5717000000.0,True,52000000.0,,0.4191780821917808,NORMALIZED_CALENDAR_DAYS_POST_CLOSE_NET_INCOME_PROXY_NOT_NOPAT,10.265222058737788,FULL_YEAR_NORMALIZED_NET_INCOME_OVER_PPA_ECONOMIC_CAPITAL_NOT_NOPAT_ROIC,,False,2025Q4,5638000000.0,2026-02-24,us-gaap:Revenues,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,DERIVED_Q4_FY_MINUS_Q1_Q2_Q3,943000000.0,2026-02-24,us-gaap:OperatingIncomeLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,Q4_FY_MINUS_Q1_Q2_Q3,701000000.0,2026-02-24,us-gaap:NetIncomeLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,Q4_FY_MINUS_Q1_Q2_Q3,209000000.0,2026-02-24,us-gaap:IncomeTaxExpenseBenefit,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,Q4_FY_MINUS_Q1_Q2_Q3,66000000.0,2026-02-24,us-gaap:InterestExpenseNonoperating,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,Q4_FY_MINUS_Q1_Q2_Q3,2612000000.0,2026-02-24,us-gaap:NetCashProvidedByUsedInOperatingActivities,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,YTD_MINUS_PRIOR_YTD_CASH_FLOW,1655000000.0,2026-02-24,us-gaap:PaymentsToAcquireOilAndGasPropertyAndEquipment;us-gaap:PaymentsToAcquireOtherPropertyPlantAndEquipment,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,YTD_MINUS_PRIOR_YTD_CASH_FLOW,False,0.2296703296703296,INFERRED_FROM_NET_INCOME_PLUS_TAX,943000000.0,DIRECT_GAAP_OPERATING_INCOME,726420879.1208792,1007841758.2417583,-281420879.1208792,ep,PRODUCTION_PLUS_REALIZED_PRICE,V3.5.3_GROUPED_REVENUE_PLUS_CONDITIONAL_COST_REINVESTMENT,2026-02-24,223,True,3396000000.0,2026-02-24,us-gaap:CashAndCashEquivalentsAtCarryingValue,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,ORIGINAL_QUARTER_END_INSTANT_FACT,7909000000.0,2026-02-24,us-gaap:LongTermDebtNoncurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,ORIGINAL_QUARTER_END_INSTANT_FACT,29833000000.0,2026-02-24,us-gaap:StockholdersEquity,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,ORIGINAL_QUARTER_END_INSTANT_FACT,27000000.0,7936000000.0,34373000000.0,2026-02-24,2026-02-24,us-gaap:LongTermDebtCurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,ORIGINAL_QUARTER_END_INSTANT_FACT,True,22632000000.0,6385000000.0,4997996145.8741255,10044000000.0,6594000000.0,3633909293.343928,1364086852.530197,235000000.0,1382000000.0,23698000000.0,6297041755.831594,27011000000.0,30692000000.0,-4.498269896193774,28.21226581831036,16.05650977970983,16.284361220755002,-17.645281308849075,27.29267515854846,True,27011000000.0,34373000000.0,7362000000.0,-1299045609.957469,4451000000.0,us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired,True,24000000.0,us-gaap:ProceedsFromSaleOfOilAndGasPropertyAndEquipment,True,ZERO_FOR_DIAGNOSTIC_ONLY_NOT_AUTHORITATIVE_NO_EVENT_PROOF,2935000000.0,-3659000000.0,0.1086594350449816,-44.260497783900135,DIAGNOSTIC_DENOMINATOR_ONLY_CASH_MNA_NORMALIZED,False,ACQUIRED_NOPAT_NOT_REMOVED_NONCASH_CONSIDERATION_AND_BOOK_VALUE_DIFFERENCES_REMAIN_IN_CAPITAL_BRIDGE_RESIDUAL,2026-02-24,True,5717000000.0,PPA_NET_ASSETS_PLUS_ASSUMED_DEBT_MINUS_ACQUIRED_CASH,874000000.0,ACQUIREE_NET_INCOME_SINCE_CLOSE_AFTER_TAX_PROXY_NOT_NOPAT,False,0.0,1266000000.0,LOCKED_ACQUIREE_PREDEAL_BOOK_BASIS_NOT_IDENTIFIED,0.2116545111250971,0.0008885268964495,True,False,5717000000.0,True,24000000.0,True,1669000000.0,1669000000.0,True,246000000.0,40057142.85714286,True,0.0,True,True,-1504988467.100326,-1504988467.100326,True,-90.17306573399198,True,False,False,DIAGNOSTIC_MATERIAL_MNA_BRIDGED_AFTER_TAX_PROXY_NOT_NOPAT,True,32728000000.0,0.21165451112509717,0.0007333170373991689,False,IMMATERIAL_UNADJUSTED_UNDER_GROSS_EVENT_CAPITAL_PERIMETER,40057142.85714286,246000000.0,586862745.0980393,-1504988467.100326,1645000000.0,True,True,True,-91.48866061400159,DIAGNOSTIC_FULL_MNA_SCOPE_AFTER_TAX_PROXY_NOT_NOPAT
