sensor_id,series_id,series_title,role,segment,weight,sign_prior,source_grade,quarter,quarterly_value,months_in_quarter,yoy_pct,full_quarter,weighted_yoy_pct,period,vintage_status,historical_pit_eligible
fabricated_metal_input,WPU107,Fabricated structural metal products PPI,material,construction,0.2,negative,B,2023Q1,363.09666666666664,3,2.164006013785169,True,0.4328012027570338,2023Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
fabricated_metal_input,WPU107,Fabricated structural metal products PPI,material,construction,0.2,negative,B,2023Q2,365.58666666666664,3,-1.6110786664621513,True,-0.32221573329243025,2023Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
fabricated_metal_input,WPU107,Fabricated structural metal products PPI,material,construction,0.2,negative,B,2023Q3,365.17233333333337,3,-1.7004525926271552,True,-0.34009051852543104,2023Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
fabricated_metal_input,WPU107,Fabricated structural metal products PPI,material,construction,0.2,negative,B,2023Q4,366.0643333333333,3,0.6426064969972778,True,0.12852129939945556,2023Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
fabricated_metal_input,WPU107,Fabricated structural metal products PPI,material,construction,0.2,negative,B,2024Q1,367.604,3,1.2413590503906224,True,0.2482718100781245,2024Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
fabricated_metal_input,WPU107,Fabricated structural metal products PPI,material,construction,0.2,negative,B,2024Q2,361.9373333333333,3,-0.9982129180495347,True,-0.19964258360990694,2024Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
fabricated_metal_input,WPU107,Fabricated structural metal products PPI,material,construction,0.2,negative,B,2024Q3,363.7683333333334,3,-0.3844760053928864,True,-0.07689520107857728,2024Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
fabricated_metal_input,WPU107,Fabricated structural metal products PPI,material,construction,0.2,negative,B,2024Q4,364.8096666666667,3,-0.3427448545018752,True,-0.06854897090037504,2024Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
fabricated_metal_input,WPU107,Fabricated structural metal products PPI,material,construction,0.2,negative,B,2025Q1,370.08366666666666,3,0.6745483364344995,True,0.1349096672868999,2025Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
fabricated_metal_input,WPU107,Fabricated structural metal products PPI,material,construction,0.2,negative,B,2025Q2,381.80833333333334,3,5.490176936707281,True,1.0980353873414561,2025Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
fabricated_metal_input,WPU107,Fabricated structural metal products PPI,material,construction,0.2,negative,B,2025Q3,387.6143333333334,3,6.555270982905781,True,1.3110541965811562,2025Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
fabricated_metal_input,WPU107,Fabricated structural metal products PPI,material,construction,0.2,negative,B,2025Q4,394.59066666666666,3,8.163434996696894,True,1.6326869993393789,2025Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
fabricated_metal_input,WPU107,Fabricated structural metal products PPI,material,construction,0.2,negative,B,2026Q1,400.90200000000004,3,8.327396237427397,True,1.6654792474854796,2026Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
fabricated_metal_input,WPU107,Fabricated structural metal products PPI,material,construction,0.2,negative,B,2026Q2,405.9023333333334,3,6.310496104066199,True,1.2620992208132398,2026Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
fabricated_metal_input,WPU107,Fabricated structural metal products PPI,material,construction,0.2,negative,B,2026Q3,408.901,1,5.491712982750019,False,1.0983425965500038,2026Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2020Q1,135.5666666666667,3,,True,,2020Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2020Q2,130.66666666666666,3,,True,,2020Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2020Q3,136.20000000000002,3,,True,,2020Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2020Q4,145.46666666666667,3,,True,,2020Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2021Q1,150.70000000000002,3,11.16301942463731,True,1.6744529136955966,2021Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2021Q2,160.23333333333335,3,22.627551020408188,True,3.394132653061228,2021Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2021Q3,164.72933333333333,3,20.946647087616242,True,3.141997063142436,2021Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2021Q4,181.40466666666666,3,24.705316223648023,True,3.705797433547203,2021Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2022Q1,205.80966666666666,3,36.56912187569119,True,5.485368281353678,2022Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2022Q2,207.96866666666665,3,29.79113792386101,True,4.468670688579151,2022Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2022Q3,200.53733333333335,3,21.737476425975544,True,3.2606214638963316,2022Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2022Q4,198.09133333333332,3,9.198587320429086,True,1.3797880980643629,2022Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2023Q1,194.64066666666668,3,-5.4268587967199355,True,-0.8140288195079903,2023Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2023Q2,189.16433333333336,3,-9.041906953932145,True,-1.3562860430898216,2023Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2023Q3,177.98633333333336,3,-11.245287660485491,True,-1.6867931490728236,2023Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2023Q4,182.97333333333333,3,-7.631833127479915,True,-1.1447749691219873,2023Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2024Q1,176.689,3,-9.222978411500172,True,-1.3834467617250257,2024Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2024Q2,179.078,3,-5.332048148611534,True,-0.7998072222917301,2024Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2024Q3,179.65,3,0.9347159613378508,True,0.14020739420067763,2024Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2024Q4,165.99733333333333,3,-9.277854696494936,True,-1.3916782044742404,2024Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2025Q1,175.62166666666667,3,-0.6040745792513014,True,-0.0906111868876952,2025Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2025Q2,173.99633333333335,3,-2.837683393083823,True,-0.42565250896257345,2025Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2025Q3,183.09799999999998,3,1.9192875034789836,True,0.28789312552184754,2025Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2025Q4,185.02800000000002,3,11.464441195842511,True,1.7196661793763766,2025Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2026Q1,185.32600000000002,3,5.525703927951198,True,0.8288555891926797,2026Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2026Q2,200.99433333333332,3,15.516418928368193,True,2.327462839255229,2026Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
truck_freight,PCU484121484121,General freight trucking long-distance truckload PPI,freight,construction,0.15,negative,B,2026Q3,195.575,1,6.814383554162262,False,1.0221575331243393,2026Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2020Q1,29.006666666666664,3,,True,,2020Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2020Q2,28.483333333333334,3,,True,,2020Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2020Q3,28.673333333333332,3,,True,,2020Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2020Q4,29.060000000000002,3,,True,,2020Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2021Q1,29.439999999999998,3,1.4939094461043467,True,0.29878188922086935,2021Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2021Q2,29.320000000000004,3,2.9373902867173785,True,0.5874780573434757,2021Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2021Q3,29.169999999999998,3,1.7321553127179756,True,0.3464310625435951,2021Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2021Q4,29.883333333333336,3,2.833218628125711,True,0.5666437256251422,2021Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2022Q1,30.686666666666667,3,4.234601449275366,True,0.8469202898550732,2022Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2022Q2,32.330000000000005,3,10.266030013642569,True,2.0532060027285137,2022Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2022Q3,32.26,3,10.593075077134051,True,2.11861501542681,2022Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2022Q4,31.929999999999996,3,6.848856664807568,True,1.3697713329615135,2022Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2023Q1,31.986666666666665,3,4.236367586356704,True,0.8472735172713408,2023Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2023Q2,32.410000000000004,3,0.24744819053510447,True,0.049489638107020895,2023Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2023Q3,33.11666666666667,3,2.6555073362265036,True,0.5311014672453007,2023Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2023Q4,34.163333333333334,3,6.994467063367793,True,1.3988934126735586,2023Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2024Q1,34.63666666666666,3,8.284701959149633,True,1.6569403918299266,2024Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2024Q2,35.48,3,9.47238506633752,True,1.894477013267504,2024Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2024Q3,35.25666666666667,3,6.462003019627582,True,1.2924006039255165,2024Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2024Q4,35.45,3,3.7662210947409624,True,0.7532442189481925,2024Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2025Q1,34.626666666666665,3,-0.02887113848522027,True,-0.005774227697044054,2025Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2025Q2,34.550000000000004,3,-2.6211950394588346,True,-0.5242390078917669,2025Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2025Q3,34.46,3,-2.2596199300368713,True,-0.45192398600737427,2025Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2025Q4,33.75333333333333,3,-4.786083685942655,True,-0.9572167371885311,2025Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2026Q1,33.806666666666665,3,-2.3681170581440147,True,-0.47362341162880295,2026Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
machinery_labor,CES3133310003,Agriculture construction and mining machinery average hourly earnings,labor,construction,0.2,negative,B,2026Q2,34.48,3,-0.20260492040523603,True,-0.04052098408104721,2026Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2020Q1,249.9,3,,True,,2020Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2020Q2,250.83333333333334,3,,True,,2020Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2020Q3,251.20000000000002,3,,True,,2020Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2020Q4,252.20000000000002,3,,True,,2020Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2021Q1,255.93333333333337,3,2.414299052954516,True,0.3621448579431774,2021Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2021Q2,260.5,3,3.85382059800663,True,0.5780730897009945,2021Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2021Q3,268.7726666666667,3,6.9954883227176134,True,1.049323248407642,2021Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2021Q4,276.75433333333336,3,9.736056040179752,True,1.4604084060269629,2021Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2022Q1,289.98266666666666,3,13.303985412867924,True,1.9955978119301885,2022Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2022Q2,302.348,3,16.06449136276391,True,2.4096737044145864,2022Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2022Q3,310.75666666666666,3,15.620636026976943,True,2.3430954040465415,2022Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2022Q4,314.833,3,13.759013710113543,True,2.0638520565170313,2022Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2023Q1,321.479,3,10.861453788042507,True,1.629218068206376,2023Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2023Q2,327.71333333333337,3,8.389449684910556,True,1.2584174527365832,2023Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2023Q3,330.557,3,6.371651989230598,True,0.9557477983845897,2023Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2023Q4,332.281,3,5.541985751176015,True,0.8312978626764023,2023Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2024Q1,335.60266666666666,3,4.393340363341514,True,0.659001054501227,2024Q1,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2024Q2,339.89166666666665,3,3.716154362552615,True,0.5574231543828922,2024Q2,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2024Q3,341.8713333333333,3,3.422808572601177,True,0.5134212858901765,2024Q3,LATEST_REVISED_NOT_HISTORICAL_PIT,False
general_components,WPU114,General purpose machinery and equipment PPI,component,construction,0.15,negative,B,2024Q4,342.7683333333334,3,3.1561640097788723,True,0.47342460146683085,2024Q4,LATEST_REVISED_NOT_HISTORICAL_PIT,False
