target_consolidated_margin_pct,fy26_shipbuilding_revenue_midpoint_usd,fy26_mission_revenue_midpoint_usd,fy26_company_revenue_midpoint_usd,mission_margin_assumption_pct,nonsegment_contribution_assumption_pct,required_shipbuilding_margin_pct,shipbuilding_normalized_q90_pct,shipbuilding_normalized_max_pct,required_shipbuilding_gap_vs_normalized_max_pp,required_mission_margin_if_shipbuilding_at_q90_pct,mission_normalized_q90_pct,observed_contemporaneous_max_pct,observed_contemporaneous_periods_at_or_above_target,operational_mechanism_proven,terminal_input_allowed
8.0,10300000000.0,3100000000.0,13250000000.0,5.0,-0.4830188679245283,9.407766990291263,7.31734523145566,7.333558634673876,2.0742083556173867,11.945594876131192,4.369250985545335,6.163492121602096,0,False,False
10.0,10300000000.0,3100000000.0,13250000000.0,5.0,-0.4830188679245283,11.980582524271846,7.31734523145566,7.333558634673876,4.647023889597969,20.493981972905388,4.369250985545335,6.163492121602096,0,False,False
12.0,10300000000.0,3100000000.0,13250000000.0,5.0,-0.4830188679245283,14.553398058252426,7.31734523145566,7.333558634673876,7.21983942357855,29.04236906967958,4.369250985545335,6.163492121602096,0,False,False
