margin_case,terminal_margin_pct,operational_evidence_class,market_implied_wacc_status,market_implied_wacc_pct,solver_residual_usd,independent_wacc_low_pct,independent_wacc_midpoint_pct,independent_wacc_high_pct,implied_wacc_inside_independent_range,conditional_value_at_independent_midpoint_wacc_per_share,market_price,conditional_value_gap_vs_market_pct,terminal_value_share_pct,high_terminal_dependence,valuation_upgrade_allowed,fair_value_claim_allowed,terminal_input_allowed
FY26_GUIDED_CONSOLIDATED_MIDPOINT,5.5452830188679245,NEAR_TERM_GUIDANCE_NOT_TERMINAL,SOLVED,5.293860654550372,-0.40082359313964844,8.0957342204704,8.333234636506527,8.570735052542654,False,126.96115619792948,324.0150146484375,-60.816273796544664,79.3712657661916,True,False,False,False
RECENT_CONTEMPORANEOUS_NORMALIZED_MAX,6.163492121602096,RECENT_SAME_WINDOW_MAX_NOT_TERMINAL,SOLVED,5.623196950124111,-0.5672473907470703,8.0957342204704,8.333234636506527,8.570735052542654,False,146.70526668323384,324.0150146484375,-54.72269492127953,80.11732068761866,True,False,False,False
HYPOTHESIS_8_PCT,8.0,UNPROVEN_STRUCTURAL_HYPOTHESIS,SOLVED,6.566037715470884,0.2987518310546875,8.0957342204704,8.333234636506527,8.570735052542654,False,205.3589071713002,324.0150146484375,-36.62055834229826,81.69861725908369,True,False,False,False
HYPOTHESIS_10_PCT,10.0,UNPROVEN_STRUCTURAL_HYPOTHESIS,SOLVED,7.538645601598546,-0.8964366912841797,8.0957342204704,8.333234636506527,8.570735052542654,False,269.23409243784346,324.0150146484375,-16.9069085486771,82.7954935690731,True,False,False,False
HYPOTHESIS_12_PCT,12.0,UNPROVEN_STRUCTURAL_HYPOTHESIS,SOLVED,8.461909633857431,0.24422454833984375,8.0957342204704,8.333234636506527,8.570735052542654,True,333.10927770438684,324.0150146484375,2.8067412449440887,83.54325503992804,True,False,False,False
