ticker,Naive_MAE,Structural_MAE,V3_1_MAE,V3_1_RMSE,improvement_pct
COP,11.66669067212613,20.864352061000137,14.61921030769306,18.736351203811758,-25.307259089512353
DVN,14.506317849199087,35.30529891248198,20.68648536200528,26.733206489247323,-42.60328208062397
EOG,14.452879238270446,6.679756888919168,8.10512801976366,9.40510504268988,43.92032282189339
FANG,26.13314522815484,14.112720476535706,17.817891470921072,25.597947754125045,31.818802079266128
