period,metric,value,available,selected_concept,selected_context_ref,source_sha256
2021Q4,accounts_payable_usd,603000000.0,True,AccountsPayableCurrent,i484a7b82751e42f7a1e9bcceaa5f9d09_I20211231,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
2021Q4,contract_assets_usd,1310000000.0,True,ContractWithCustomerAssetNet,i484a7b82751e42f7a1e9bcceaa5f9d09_I20211231,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
2021Q4,contract_liabilities_usd,,False,,,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
2021Q4,cash_usd,627000000.0,True,CashAndCashEquivalentsAtCarryingValue,i484a7b82751e42f7a1e9bcceaa5f9d09_I20211231,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
2021Q4,debt_current_usd,,False,,,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
2021Q4,debt_noncurrent_usd,3298000000.0,True,LongTermDebtNoncurrent,i484a7b82751e42f7a1e9bcceaa5f9d09_I20211231,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
2021Q4,stockholders_equity_usd,2808000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,i484a7b82751e42f7a1e9bcceaa5f9d09_I20211231,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
2021Q4,pension_liability_usd,351000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,i484a7b82751e42f7a1e9bcceaa5f9d09_I20211231,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
2021Q4,shares_outstanding,40000000.0,True,CommonStockSharesOutstanding,i484a7b82751e42f7a1e9bcceaa5f9d09_I20211231,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
2021Q4,remaining_performance_obligation_usd,48500000000.0,True,RevenueRemainingPerformanceObligation,i484a7b82751e42f7a1e9bcceaa5f9d09_I20211231,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
2021Q4,combined_depreciation_amortization_usd,293000000.0,True,DepreciationDepletionAndAmortization,i5a6833ce3f464759971a364a661fd7b1_D20210101-20211231,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
2021Q4,depreciation_usd,207000000.0,True,Depreciation,i5a6833ce3f464759971a364a661fd7b1_D20210101-20211231,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
2021Q4,intangible_amortization_usd,86000000.0,True,AmortizationOfIntangibleAssets,i5a6833ce3f464759971a364a661fd7b1_D20210101-20211231,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
2021Q4,interest_expense_usd,89000000.0,True,InterestExpense,i5a6833ce3f464759971a364a661fd7b1_D20210101-20211231,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
2022Q1,accounts_receivable_usd,671000000.0,True,AccountsReceivableNetCurrent,i7179186e4030407fbf4fa2cf2dc2a70c_I20220331,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce
2022Q1,inventory_usd,188000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,i7179186e4030407fbf4fa2cf2dc2a70c_I20220331,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce
2022Q1,accounts_payable_usd,544000000.0,True,AccountsPayableCurrent,i7179186e4030407fbf4fa2cf2dc2a70c_I20220331,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce
2022Q1,contract_assets_usd,1349000000.0,True,ContractWithCustomerAssetNet,i7179186e4030407fbf4fa2cf2dc2a70c_I20220331,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce
2022Q1,contract_liabilities_usd,685000000.0,True,ContractWithCustomerLiabilityCurrent,i7179186e4030407fbf4fa2cf2dc2a70c_I20220331,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce
2022Q1,cash_usd,330000000.0,True,CashAndCashEquivalentsAtCarryingValue,i7179186e4030407fbf4fa2cf2dc2a70c_I20220331,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce
2022Q1,debt_current_usd,,False,,,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce
2022Q1,debt_noncurrent_usd,3200000000.0,True,LongTermDebtNoncurrent,i7179186e4030407fbf4fa2cf2dc2a70c_I20220331,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce
2022Q1,stockholders_equity_usd,2822000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,i7179186e4030407fbf4fa2cf2dc2a70c_I20220331,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce
2022Q1,pension_liability_usd,398000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,i7179186e4030407fbf4fa2cf2dc2a70c_I20220331,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce
2022Q1,shares_outstanding,40100000.0,True,CommonStockSharesOutstanding,i7179186e4030407fbf4fa2cf2dc2a70c_I20220331,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce
2022Q1,remaining_performance_obligation_usd,47900000000.0,True,RevenueRemainingPerformanceObligation,i7179186e4030407fbf4fa2cf2dc2a70c_I20220331,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce
2022Q1,combined_depreciation_amortization_usd,,False,,,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce
2022Q1,depreciation_usd,52000000.0,True,Depreciation,i08d8c9b47cf54bd2a48f9440838085a4_D20220101-20220331,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce
2022Q1,intangible_amortization_usd,35000000.0,True,AmortizationOfIntangibleAssets,i08d8c9b47cf54bd2a48f9440838085a4_D20220101-20220331,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce
2022Q1,interest_expense_usd,26000000.0,True,InterestExpense,i08d8c9b47cf54bd2a48f9440838085a4_D20220101-20220331,96a62a56e1834c7bb671cad2d29f436e668ae020b3abe4064a2b666789b79cce
2022Q2,accounts_receivable_usd,681000000.0,True,AccountsReceivableNetCurrent,i384a897e89fa4a619aab2187072aeade_I20220630,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6
2022Q2,inventory_usd,196000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,i384a897e89fa4a619aab2187072aeade_I20220630,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6
2022Q2,accounts_payable_usd,528000000.0,True,AccountsPayableCurrent,i384a897e89fa4a619aab2187072aeade_I20220630,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6
2022Q2,contract_assets_usd,1366000000.0,True,ContractWithCustomerAssetNet,i384a897e89fa4a619aab2187072aeade_I20220630,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6
2022Q2,contract_liabilities_usd,757000000.0,True,ContractWithCustomerLiabilityCurrent,i384a897e89fa4a619aab2187072aeade_I20220630,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6
2022Q2,cash_usd,375000000.0,True,CashAndCashEquivalentsAtCarryingValue,i384a897e89fa4a619aab2187072aeade_I20220630,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6
2022Q2,debt_current_usd,,False,,,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6
2022Q2,debt_noncurrent_usd,3102000000.0,True,LongTermDebtNoncurrent,i384a897e89fa4a619aab2187072aeade_I20220630,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6
2022Q2,stockholders_equity_usd,2952000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,i384a897e89fa4a619aab2187072aeade_I20220630,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6
2022Q2,pension_liability_usd,396000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,i384a897e89fa4a619aab2187072aeade_I20220630,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6
2022Q2,shares_outstanding,40000000.0,True,CommonStockSharesOutstanding,i384a897e89fa4a619aab2187072aeade_I20220630,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6
2022Q2,remaining_performance_obligation_usd,47200000000.0,True,RevenueRemainingPerformanceObligation,i384a897e89fa4a619aab2187072aeade_I20220630,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6
2022Q2,combined_depreciation_amortization_usd,,False,,,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6
2022Q2,depreciation_usd,104000000.0,True,Depreciation,i93a5aa7511ab48e9a70db0775df57213_D20220101-20220630,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6
2022Q2,intangible_amortization_usd,70000000.0,True,AmortizationOfIntangibleAssets,i93a5aa7511ab48e9a70db0775df57213_D20220101-20220630,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6
2022Q2,interest_expense_usd,52000000.0,True,InterestExpense,i93a5aa7511ab48e9a70db0775df57213_D20220101-20220630,6b4376c95b627882e6a1b1a4637b62f7c8ea430d28acce8f2e0e82c4d5b781b6
2022Q3,accounts_receivable_usd,721000000.0,True,AccountsReceivableNetCurrent,ie1002b0bd2954319b04832d95363547d_I20220930,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114
2022Q3,inventory_usd,174000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,ie1002b0bd2954319b04832d95363547d_I20220930,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114
2022Q3,accounts_payable_usd,539000000.0,True,AccountsPayableCurrent,ie1002b0bd2954319b04832d95363547d_I20220930,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114
2022Q3,contract_assets_usd,1564000000.0,True,ContractWithCustomerAssetNet,ie1002b0bd2954319b04832d95363547d_I20220930,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114
2022Q3,contract_liabilities_usd,768000000.0,True,ContractWithCustomerLiabilityCurrent,ie1002b0bd2954319b04832d95363547d_I20220930,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114
2022Q3,cash_usd,117000000.0,True,CashAndCashEquivalentsAtCarryingValue,ie1002b0bd2954319b04832d95363547d_I20220930,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114
2022Q3,debt_current_usd,399000000.0,True,LongTermDebtCurrent,ie1002b0bd2954319b04832d95363547d_I20220930,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114
2022Q3,debt_noncurrent_usd,2605000000.0,True,LongTermDebtNoncurrent,ie1002b0bd2954319b04832d95363547d_I20220930,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114
2022Q3,stockholders_equity_usd,3048000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,ie1002b0bd2954319b04832d95363547d_I20220930,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114
2022Q3,pension_liability_usd,394000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,ie1002b0bd2954319b04832d95363547d_I20220930,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114
2022Q3,shares_outstanding,39900000.0,True,CommonStockSharesOutstanding,ie1002b0bd2954319b04832d95363547d_I20220930,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114
2022Q3,remaining_performance_obligation_usd,46700000000.0,True,RevenueRemainingPerformanceObligation,ie1002b0bd2954319b04832d95363547d_I20220930,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114
2022Q3,combined_depreciation_amortization_usd,,False,,,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114
2022Q3,depreciation_usd,158000000.0,True,Depreciation,i65cd930b27f94f0e92e597e9be36b1c0_D20220101-20220930,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114
2022Q3,intangible_amortization_usd,105000000.0,True,AmortizationOfIntangibleAssets,i65cd930b27f94f0e92e597e9be36b1c0_D20220101-20220930,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114
2022Q3,interest_expense_usd,79000000.0,True,InterestExpense,i65cd930b27f94f0e92e597e9be36b1c0_D20220101-20220930,57998b25458f3a20d8ab189f4d1d7fc62bf7ae7299f006de9dae780a4081f114
2022Q4,accounts_receivable_usd,636000000.0,True,AccountsReceivableNetCurrent,i4f068b02c746496f8f86f05608fd8085_I20221231,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e
2022Q4,inventory_usd,183000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,i4f068b02c746496f8f86f05608fd8085_I20221231,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e
2022Q4,accounts_payable_usd,642000000.0,True,AccountsPayableCurrent,i4f068b02c746496f8f86f05608fd8085_I20221231,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e
2022Q4,contract_assets_usd,1240000000.0,True,ContractWithCustomerAssetNet,i4f068b02c746496f8f86f05608fd8085_I20221231,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e
2022Q4,contract_liabilities_usd,766000000.0,True,ContractWithCustomerLiabilityCurrent,i4f068b02c746496f8f86f05608fd8085_I20221231,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e
2022Q4,cash_usd,467000000.0,True,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,i4f068b02c746496f8f86f05608fd8085_I20221231,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e
2022Q4,debt_current_usd,399000000.0,True,LongTermDebtCurrent,i4f068b02c746496f8f86f05608fd8085_I20221231,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e
2022Q4,debt_noncurrent_usd,2506000000.0,True,LongTermDebtNoncurrent,i4f068b02c746496f8f86f05608fd8085_I20221231,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e
2022Q4,stockholders_equity_usd,3489000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,i4f068b02c746496f8f86f05608fd8085_I20221231,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e
2022Q4,pension_liability_usd,214000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,i4f068b02c746496f8f86f05608fd8085_I20221231,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e
2022Q4,shares_outstanding,39900000.0,True,CommonStockSharesOutstanding,i4f068b02c746496f8f86f05608fd8085_I20221231,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e
2022Q4,remaining_performance_obligation_usd,47100000000.0,True,RevenueRemainingPerformanceObligation,i4f068b02c746496f8f86f05608fd8085_I20221231,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e
2022Q4,combined_depreciation_amortization_usd,358000000.0,True,DepreciationDepletionAndAmortization,i00cb54c84aeb49af85513a61d4c03984_D20220101-20221231,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e
2022Q4,depreciation_usd,218000000.0,True,Depreciation,i00cb54c84aeb49af85513a61d4c03984_D20220101-20221231,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e
2022Q4,intangible_amortization_usd,140000000.0,True,AmortizationOfIntangibleAssets,i00cb54c84aeb49af85513a61d4c03984_D20220101-20221231,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e
2022Q4,interest_expense_usd,102000000.0,True,InterestExpense,i00cb54c84aeb49af85513a61d4c03984_D20220101-20221231,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e
2023Q1,accounts_receivable_usd,755000000.0,True,AccountsReceivableNetCurrent,ifb0ddd2dd2e940a78abf79616943e3c0_I20230331,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79
2023Q1,inventory_usd,190000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,ifb0ddd2dd2e940a78abf79616943e3c0_I20230331,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79
2023Q1,accounts_payable_usd,505000000.0,True,AccountsPayableCurrent,ifb0ddd2dd2e940a78abf79616943e3c0_I20230331,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79
2023Q1,contract_assets_usd,1298000000.0,True,ContractWithCustomerAssetNet,ifb0ddd2dd2e940a78abf79616943e3c0_I20230331,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79
2023Q1,contract_liabilities_usd,810000000.0,True,ContractWithCustomerLiabilityCurrent,ifb0ddd2dd2e940a78abf79616943e3c0_I20230331,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79
2023Q1,cash_usd,318000000.0,True,CashAndCashEquivalentsAtCarryingValue,ifb0ddd2dd2e940a78abf79616943e3c0_I20230331,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79
2023Q1,debt_current_usd,399000000.0,True,LongTermDebtCurrent,ifb0ddd2dd2e940a78abf79616943e3c0_I20230331,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79
2023Q1,debt_noncurrent_usd,2498000000.0,True,LongTermDebtNoncurrent,ifb0ddd2dd2e940a78abf79616943e3c0_I20230331,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79
2023Q1,stockholders_equity_usd,3563000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,ifb0ddd2dd2e940a78abf79616943e3c0_I20230331,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79
2023Q1,pension_liability_usd,216000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,ifb0ddd2dd2e940a78abf79616943e3c0_I20230331,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79
2023Q1,shares_outstanding,39900000.0,True,CommonStockSharesOutstanding,ifb0ddd2dd2e940a78abf79616943e3c0_I20230331,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79
2023Q1,remaining_performance_obligation_usd,47000000000.0,True,RevenueRemainingPerformanceObligation,ifb0ddd2dd2e940a78abf79616943e3c0_I20230331,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79
2023Q1,combined_depreciation_amortization_usd,,False,,,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79
2023Q1,depreciation_usd,55000000.0,True,Depreciation,id468232c99ca43978b1622c2284b82f1_D20230101-20230331,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79
2023Q1,intangible_amortization_usd,32000000.0,True,AmortizationOfIntangibleAssets,id468232c99ca43978b1622c2284b82f1_D20230101-20230331,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79
2023Q1,interest_expense_usd,24000000.0,True,InterestExpense,id468232c99ca43978b1622c2284b82f1_D20230101-20230331,7677040d91a50e08f5092f2204c472ddc90d8ad7f1bdb3eca371625d64954a79
2023Q2,accounts_receivable_usd,786000000.0,True,AccountsReceivableNetCurrent,c-14,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3
2023Q2,inventory_usd,190000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-14,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3
2023Q2,accounts_payable_usd,519000000.0,True,AccountsPayableCurrent,c-14,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3
2023Q2,contract_assets_usd,1266000000.0,True,ContractWithCustomerAssetNet,c-14,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3
2023Q2,contract_liabilities_usd,833000000.0,True,ContractWithCustomerLiabilityCurrent,c-14,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3
2023Q2,cash_usd,313000000.0,True,CashAndCashEquivalentsAtCarryingValue,c-14,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3
2023Q2,debt_current_usd,484000000.0,True,LongTermDebtCurrent,c-14,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3
2023Q2,debt_noncurrent_usd,2396000000.0,True,LongTermDebtNoncurrent,c-14,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3
2023Q2,stockholders_equity_usd,3646000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,c-14,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3
2023Q2,pension_liability_usd,218000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,c-14,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3
2023Q2,shares_outstanding,39900000.0,True,CommonStockSharesOutstanding,c-14,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3
2023Q2,remaining_performance_obligation_usd,46900000000.0,True,RevenueRemainingPerformanceObligation,c-14,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3
2023Q2,combined_depreciation_amortization_usd,,False,,,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3
2023Q2,depreciation_usd,110000000.0,True,Depreciation,c-1,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3
2023Q2,intangible_amortization_usd,64000000.0,True,AmortizationOfIntangibleAssets,c-1,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3
2023Q2,interest_expense_usd,48000000.0,True,InterestExpense,c-1,240c989517686f107b5ebdb4e8faab041462605487b47ef2d93bb505ef3201e3
2023Q3,accounts_receivable_usd,698000000.0,True,AccountsReceivableNetCurrent,c-14,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e
2023Q3,inventory_usd,194000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-14,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e
2023Q3,accounts_payable_usd,535000000.0,True,AccountsPayableCurrent,c-14,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e
2023Q3,contract_assets_usd,1300000000.0,True,ContractWithCustomerAssetNet,c-14,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e
2023Q3,contract_liabilities_usd,878000000.0,True,ContractWithCustomerLiabilityCurrent,c-14,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e
2023Q3,cash_usd,109000000.0,True,CashAndCashEquivalentsAtCarryingValue,c-14,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e
2023Q3,debt_current_usd,255000000.0,True,LongTermDebtCurrent,c-14,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e
2023Q3,debt_noncurrent_usd,2213000000.0,True,LongTermDebtNoncurrent,c-14,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e
2023Q3,stockholders_equity_usd,3733000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,c-14,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e
2023Q3,pension_liability_usd,219000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,c-14,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e
2023Q3,shares_outstanding,39779936.0,True,CommonStockSharesOutstanding,c-14,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e
2023Q3,remaining_performance_obligation_usd,49400000000.0,True,RevenueRemainingPerformanceObligation,c-14,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e
2023Q3,combined_depreciation_amortization_usd,,False,,,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e
2023Q3,depreciation_usd,163000000.0,True,Depreciation,c-1,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e
2023Q3,intangible_amortization_usd,96000000.0,True,AmortizationOfIntangibleAssets,c-1,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e
2023Q3,interest_expense_usd,70000000.0,True,InterestExpense,c-1,a978dd437797961c49f196e72ddcadbe80d8301e189d7eabf45e54dceab92f1e
2023Q4,accounts_receivable_usd,461000000.0,True,AccountsReceivableNetCurrent,c-5,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b
2023Q4,inventory_usd,186000000.0,True,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,c-5,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b
2023Q4,accounts_payable_usd,554000000.0,True,AccountsPayableCurrent,c-5,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b
2023Q4,contract_assets_usd,1537000000.0,True,ContractWithCustomerAssetNet,c-5,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b
2023Q4,contract_liabilities_usd,1063000000.0,True,ContractWithCustomerLiabilityCurrent,c-5,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b
2023Q4,cash_usd,430000000.0,True,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,c-5,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b
2023Q4,debt_current_usd,231000000.0,True,LongTermDebtCurrent,c-5,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b
2023Q4,debt_noncurrent_usd,2214000000.0,True,LongTermDebtNoncurrent,c-5,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b
2023Q4,stockholders_equity_usd,4093000000.0,True,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,c-5,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b
2023Q4,pension_liability_usd,212000000.0,True,DefinedBenefitPensionPlanLiabilitiesNoncurrent,c-5,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b
2023Q4,shares_outstanding,39618880.0,True,CommonStockSharesOutstanding,c-5,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b
