ticker,subindustry,scenario,forecast_year,revenue_usd,growth_pct,operating_margin_pct,ebit_usd,nopat_usd,roic_pct,reinvestment_rate_pct,reinvestment_usd,fcff_usd,wacc_pct,discount_factor,pv_fcff_usd,terminal_reinvestment_rate_pct,terminal_fcff_usd,terminal_value_usd,pv_terminal_value_usd
BKR,services,BEAR,2,27297963961.80776,-0.7759552109697556,5.835792096582904,1593052423.4112265,1172906729.3247492,4.000795802191795,-19.395021624064306,-227485513.7826405,1400392243.1073897,8.10816145864369,1.168737457396817,1198209430.3938441,,,,
BKR,services,BEAR,3,27247743859.113586,-0.18397014064650374,5.835792096582904,1590121682.6273043,1170748931.1651583,4.000795802191795,-4.598338674163715,-53835000.8791258,1224583932.044284,8.10816145864369,1.263500577470198,969199344.9628385,,,,
BKR,services,BEAR,4,27358918722.05885,0.40801492967674813,5.835792096582904,1596609616.492451,1175525761.593343,4.000795802191795,10.198344275736876,119884164.21726702,1055641597.376076,8.10816145864369,1.3659472443223768,772827502.4997483,,,,
BKR,services,BEAR,5,27632507909.279438,1.0,5.835792096582904,1612575712.657375,1187281019.2092762,4.000795802191795,24.995027225637468,296761213.9961846,890519805.2130916,8.10816145864369,1.4767004523319294,603047018.6467597,24.995027225637468,899425003.2652228,12653412679.188667,8568706442.262579
BKR,services,BASE,1,28327009004.84199,1.5559782197755334,9.278203944050993,2628237666.71893,1935076084.2875638,8.954814082533241,17.37588525495507,336236600.0018847,1598839484.285679,6.60816145864369,1.066081614586437,1499734600.4376166,,,,
BKR,services,BASE,2,28799215617.688095,1.66698366483165,9.278203944050993,2672049959.2960863,1967333486.5147011,8.954814082533241,18.615502783951428,366229019.95175284,1601104466.5629482,6.60816145864369,1.1365300089592243,1408765676.1735287,,,,
BKR,services,BASE,3,29311262535.103683,1.7779891098877667,9.278203944050993,2719558716.5831313,2002312461.6601079,8.954814082533241,19.85512031294779,397561548.303761,1604750913.3563468,6.60816145864369,1.2116337469771874,1324452143.529278,,,,
BKR,services,BASE,4,29864950688.3771,1.8889945549438834,9.278203944050993,2770931032.657889,2040136035.0338304,8.954814082533241,21.09473784194415,430361348.2094203,1609774686.82441,6.60816145864369,1.2917004612648542,1246244570.7018578,,,,
BKR,services,BASE,5,30462249702.144646,2.0,9.278203944050993,2826349653.3110466,2080938755.734507,8.954814082533241,22.33435537094051,464764256.7573725,1616174498.9771347,6.60816145864369,1.3770581133072812,1173642915.5452034,22.33435537094051,1648497988.9566772,35773442483.54259,25978164710.583992
BKR,services,BULL,1,31534409046.73591,13.054920756949459,11.186499276637596,3527596439.905053,2597241334.8751493,11.752817047852634,111.07907749942159,2884991715.2129784,-287750380.3378291,5.60816145864369,1.056081614586437,-272469832.2207916,,,,
BKR,services,BULL,2,34819093187.44576,10.416190567712095,11.186499276637596,3895037607.5453906,2867774941.8191338,11.752817047852634,88.62718210707827,2541628120.1072016,326146821.7119322,5.60816145864369,1.1153083766674954,292427483.3176167,,,,
BKR,services,BULL,3,37527134364.24355,7.777460378474729,11.186499276637596,4197972614.198924,3090815001.6629443,11.752817047852634,66.17528671473497,2045355689.1724937,1045459312.4904506,5.60816145864369,1.1778566711927865,887594677.739304,,,,
BKR,services,BULL,4,39455552546.9746,5.138730189237364,11.186499276637596,4413695100.26068,3249643645.246875,11.752817047852634,43.72339132239164,1420854407.5945237,1828789237.6523511,5.60816145864369,1.243912775064684,1470190896.2686338,,,,
BKR,services,BULL,5,40441941360.648964,2.5,11.186499276637596,4524037477.767198,3330884736.378047,11.752817047852634,21.271495930048335,708529011.1332574,2622355725.2447896,5.60816145864369,1.3136734118950066,1996200654.9725142,21.271495930048335,2687914618.3759084,86479246787.54736,65830095977.050255
CNX,ep,BEAR,1,2501890000.0,-15.0,-20.0,-500378000.0,-406636476.15223914,2.0,-50.0,203318238.07611957,-609954714.2283587,8.086456160827698,1.080864561608277,-564321133.1869129,,,,
CNX,ep,BEAR,2,2226682100.0,-11.0,-20.0,-445336420.0,-361906463.77549285,2.0,-50.0,180953231.88774642,-542859695.6632392,8.086456160827698,1.1682682005406528,-464670437.32938534,,,,
CNX,ep,BEAR,3,2070814352.9999998,-7.0,-20.0,-414162870.5999999,-336573011.31120825,2.0,-50.0,168286505.65560412,-504859516.9668124,8.086456160827698,1.2627396964182636,-399812818.4287201,,,,
CNX,ep,BEAR,4,2008689922.4099996,-3.0,-20.0,-401737984.4819999,-326475820.971872,2.0,-50.0,163237910.485936,-489713731.45780796,8.086456160827698,1.3648505883944952,-358803912.76664895,,,,
CNX,ep,BEAR,5,2028776821.6340997,1.0,-20.0,-405755364.3268199,-329740579.18159074,2.0,50.0,-164870289.59079537,-164870289.59079537,8.086456160827698,1.475218632885815,-111759901.83114551,50.0,-166518992.4867033,-2349820399.753293,-1592862472.9722853
CNX,ep,BASE,1,2501890000.0,-15.0,40.28486193153972,1007882932.1789992,819064714.90604,2.0,-50.0,-409532357.4530199,1228597072.3590598,6.586456160827697,1.065864561608277,1152676537.5379746,,,,
CNX,ep,BASE,2,2232936825.0,-10.75,40.28486193153972,899535516.9697567,731015258.0536406,2.0,-50.0,-365507629.0268203,1096522887.080461,6.586456160827697,1.1360672636924043,965191870.3445274,,,,
CNX,ep,BASE,3,2087795931.375,-6.5,40.28486193153972,841065708.3667226,683499266.280154,2.0,-50.0,-341749633.140077,1025248899.420231,6.586456160827697,1.2108938359730193,846687685.5446106,,,,
CNX,ep,BASE,4,2040820522.9190626,-2.25,40.28486193153972,822141729.9284713,668120532.7888505,2.0,-50.0,-334060266.3944253,1002180799.1832758,6.586456160827697,1.290648827633547,776493789.5777675,,,,
CNX,ep,BASE,5,2081636933.3774438,2.0,40.28486193153972,838584564.5270407,681482943.4446275,2.0,100.0,681482943.4446275,0.0,6.586456160827697,1.3756568468558672,0.0,100.0,0.0,0.0,0.0
CNX,ep,BULL,1,3532080000.0,20.0,50.0,1766040000.0,1435187562.8902557,21.878403045410273,91.41435030010415,1311967386.204026,123220176.6862297,5.586456160827697,1.055864561608277,116700740.95350127,,,,
CNX,ep,BULL,2,4083967500.0,15.625,50.0,2041983750.0,1659435619.5918581,21.878403045410273,71.41746117195636,1185126789.2956288,474308830.29622936,5.586456160827697,1.1148499724602388,425446330.90812194,,,,
CNX,ep,BULL,3,4543413843.75,11.25,50.0,2271706921.875,1846122126.7959423,21.878403045410273,51.420572043808576,949286558.2257986,896835568.5701437,5.586456160827697,1.1771305774307297,761882824.0173887,,,,
CNX,ep,BULL,4,4855773545.5078125,6.875,50.0,2427886772.7539062,1973043023.0131633,21.878403045410273,31.423682915660798,620002783.3412248,1353040239.6719384,5.586456160827697,1.2428904610945952,1088623882.816138,,,,
CNX,ep,BULL,5,4977167884.145508,2.5,50.0,2488583942.072754,2022369098.5884924,21.878403045410273,11.426793787513018,231091946.51809287,1791277152.0703995,5.586456160827697,1.3123239918307539,1364965635.9413831,11.426793787513018,1836059080.8721595,59487612497.94594,45329974052.3359
COP,ep,BEAR,1,56285859511.5222,10.700874248248997,26.621726197153635,14984267406.871998,9739773814.466799,12.762386813088385,83.84696691119551,8166504927.441261,1573268887.0255375,7.870983034142343,1.0787098303414235,1458472744.7302308,,,,
COP,ep,BEAR,2,60943883444.70658,8.275655686186749,26.621726197153635,16224313784.56223,10545803959.965448,12.762386813088385,64.84410641510804,6838332342.128674,3707471617.836775,7.870983034142343,1.1636148980752228,3186167196.698355,,,,
COP,ep,BEAR,3,64509367026.638855,5.850437124124499,26.621726197153635,17173507061.348703,11162779589.876657,12.762386813088385,45.841245919020565,5117157243.193594,6045622346.6830635,7.870983034142343,1.2552028292854764,4816450541.403361,,,,
COP,ep,BEAR,4,66718953840.30416,3.4252185620622493,26.621726197153635,17761737212.971092,11545129188.43121,12.762386813088385,26.838385422933097,3098526269.1667156,8446602919.264494,7.870983034142343,1.353999631022611,6238260872.261228,,,,
COP,ep,BEAR,5,67386143378.70721,1.0,26.621726197153635,17939354585.100807,11660580480.315525,12.762386813088385,7.83552492684563,913667690.1500189,10746912790.165506,7.870983034142343,1.4605727122627508,7358012853.407454,7.83552492684563,10854381918.06716,157974220924.88162,108159093757.23209
COP,ep,BASE,1,61014000000.0,20.0,32.37866110574785,19755516287.060993,12841085586.589645,18.012592974836704,111.03343104426816,14257897910.12147,-1416812323.531824,6.370983034142343,1.0637098303414234,-1331953774.5336657,,,,
COP,ep,BASE,2,70471170000.0,15.5,32.37866110574785,22817621311.55545,14831453852.511044,18.012592974836704,86.05090905930781,12762600866.797483,2068852985.71356,6.370983034142343,1.1314786031649797,1828450825.25339,,,,
COP,ep,BASE,3,78222998700.0,11.0,32.37866110574785,25327559655.82655,16462913776.287258,18.012592974836704,61.068387074347484,10053635908.619179,6409277867.668079,6.370983034142343,1.2035649130075714,5325244860.829338,,,,
COP,ep,BASE,4,83307493615.5,6.5,32.37866110574785,26973851033.455273,17533003171.74593,18.012592974836704,36.08586508938715,6326935870.674206,11206067301.071724,6.370983034142343,1.280243829420174,8753072690.963083,,,,
COP,ep,BASE,5,84973643487.81,2.0,32.37866110574785,27513328054.12438,17883663235.180847,18.012592974836704,11.103343104426814,1985684488.642366,15897978746.53848,6.370983034142343,1.3618079465881874,11674170933.110329,11.103343104426814,16215938321.469248,370990648895.3252,272425087417.64105
COP,ep,BULL,1,61014000000.0,20.0,40.780180871539166,24881619556.960907,16173052712.02459,24.457340172866672,81.77504118860925,13225520516.713594,2947532195.310995,5.370983034142343,1.0537098303414234,2797290212.5777216,,,,
COP,ep,BULL,2,70547437500.0,15.625,40.780180871539166,28769372612.73605,18700092198.278435,24.457340172866672,63.886750928600975,11946881326.132885,6753210872.14555,5.370983034142343,1.1103044065581513,6082305746.295221,,,,
COP,ep,BULL,3,78484024218.75,11.25,40.780180871539166,32005927031.668854,20803852570.584755,24.457340172866672,45.998460668592706,9569451942.23244,11234400628.352314,5.370983034142343,1.1699386678617243,9602555191.106918,,,,
COP,ep,BULL,4,83879800883.78906,6.875,40.780180871539166,34206334515.09609,22234117434.812458,24.457340172866672,28.110170408584434,6250048299.770564,15984069135.041893,5.370983034142343,1.2327758752224485,12965916559.778269,,,,
COP,ep,BULL,5,85976795905.88379,2.5,40.780180871539166,35061492877.97349,22789970370.68277,24.457340172866672,10.221880148576156,2329563457.1872096,20460406913.49556,5.370983034142343,1.298988058329646,15751035417.373554,10.221880148576156,20971917086.332943,730478614360.6713,562344364658.737
CVX,integrated,BEAR,1,218532199999.99997,15.0,11.378050406758872,24864703870.999107,16162057516.14942,8.356071802162372,150.0,24243086274.224133,-8081028758.074713,8.403575287693794,1.084035752876938,-7454577708.003038,,,,
CVX,integrated,BEAR,2,243663402999.99997,11.5,11.378050406758872,27724144816.164005,18020694130.506603,8.356071802162372,137.62447561812533,24800885799.856003,-6780191669.3494,8.403575287693794,1.1751335135154697,-5769720284.009366,,,,
CVX,integrated,BEAR,3,263156475239.99997,8.0,11.378050406758872,29942076401.45713,19462349660.947136,8.356071802162372,95.73876564739153,18633013331.37008,829336329.5770569,8.403575287693794,1.2738867430546637,651028306.9501017,,,,
CVX,integrated,BEAR,4,274998516625.7999,4.5,11.378050406758872,31289469839.52269,20338155395.68975,8.356071802162372,53.85305567665773,10952718148.84597,9385437246.84378,8.403575287693794,1.3809387745872128,6796418074.109951,,,,
CVX,integrated,BEAR,5,277748501792.0579,1.0,11.378050406758872,31602364537.91792,20541536949.64665,8.356071802162372,11.967345705923941,2458276740.074318,18083260209.57233,8.403575287693794,1.4969870041866054,12079771006.026836,11.967345705923941,18264092811.668056,246692876103.0713,164792931009.52
CVX,integrated,BASE,1,218532199999.99997,15.0,13.806993532566478,30172726720.57524,19612272368.37391,11.858607634388527,126.49039805062625,24807641385.52914,-5195369017.155231,6.903575287693793,1.0690357528769379,-4859864605.2516985,,,,
CVX,integrated,BASE,2,244209733499.99994,11.75,13.806993532566478,33718022110.24282,21916714371.657833,11.858607634388527,99.08414513965722,21715989077.85756,200725293.8002739,6.903575287693793,1.1428374409291613,175637659.92570052,,,,
CVX,integrated,BASE,3,264967560847.49994,8.5,13.806993532566478,36584053989.613464,23779635093.248753,11.858607634388527,71.6778922286882,17044741214.514158,6734893878.734594,6.903575287693793,1.221734084079659,5512569360.629762,,,,
CVX,integrated,BASE,4,278878357791.9937,5.25,13.806993532566478,38504716824.06818,25028065935.644314,11.858607634388527,44.271639317719185,11080335079.22939,13947730856.414925,6.903575287693793,1.3060774163895144,10679099631.7597,,,,
CVX,integrated,BASE,5,284455924947.8336,2.0,13.806993532566478,39274811160.54954,25528627254.3572,11.858607634388527,16.865386406750165,4305501630.786278,21223125623.570923,6.903575287693793,1.3962434541455304,15200161233.02723,16.865386406750165,21647588136.04234,441465397510.4652,316180818036.9462
CVX,integrated,BULL,1,218532199999.99997,15.0,18.88385275065933,41267298860.776344,26823744259.504623,20.67552878091502,72.54953505153428,19460501743.68322,7363242515.8214035,5.903575287693793,1.0590357528769379,6952779918.731439,,,,
CVX,integrated,BULL,2,244482898749.99994,11.875,18.88385275065933,46167790600.49352,30009063890.32079,20.67552878091502,57.43504858246463,17235720424.548595,12773343465.772194,5.903575287693793,1.1215567258716226,11388941077.273943,,,,
CVX,integrated,BULL,3,265875152390.6249,8.75,18.88385275065933,50207472278.03671,32634856980.723866,20.67552878091502,42.32056211339499,13811254919.144865,18823602061.579002,5.903575287693793,1.1877686715776472,15847868791.299788,,,,
CVX,integrated,BULL,4,280830629712.59753,5.625,18.88385275065933,53031642593.67627,34470567685.88958,20.67552878091502,27.206075644325356,9378088719.651491,25092478966.23809,5.903575287693793,1.257889489347874,19948079047.2673,,,,
CVX,integrated,BULL,5,287851395455.4125,2.5,18.88385275065933,54357433658.51817,35332331878.03681,20.67552878091502,12.091589175255713,4272240416.7301226,31060091461.30669,5.903575287693793,1.3321499423875125,23315762342.518303,12.091589175255713,31836593747.839355,935386793497.7078,702163295387.9683
DVN,ep,BEAR,1,20092800000.0,20.0,23.576831006742992,4737245500.522856,3424514819.6550765,13.906107503817834,143.82169844803175,4925195377.232482,-1500680557.5774055,7.850703001716201,1.078507030017162,-1391442536.5901654,,,,
DVN,ep,BEAR,2,23156952000.0,15.25,23.576831006742992,5459675439.3525915,3946753329.652476,13.906107503817834,109.66404506662421,4328169350.098583,-381416020.4461074,7.850703001716201,1.1631774137964395,-327908723.05646116,,,,
DVN,ep,BEAR,3,25588431960.0,10.5,23.576831006742992,6032941360.484613,4361162429.2659855,13.906107503817834,75.50639168521667,3292956385.8700852,1068206043.3959002,7.850703001716201,1.2544950179366414,851502818.3634049,,,,
DVN,ep,BEAR,4,27059766797.700005,5.75,23.576831006742992,6379835488.712481,4611929268.948781,13.906107503817834,41.34873830380913,1906974564.174409,2704954704.774372,7.850703001716201,1.3529816959661736,1999254470.950359,,,,
DVN,ep,BEAR,5,27330364465.677006,1.0,23.576831006742992,6443633843.599605,4658048561.638268,13.906107503817834,7.191084922401587,334964227.7941135,4323084333.844155,7.850703001716201,1.4592002705840605,2962639482.0457335,7.191084922401587,4366315177.182596,63735286379.934586,43678230921.944565
DVN,ep,BASE,1,20092800000.0,20.0,25.328192134033834,5089142989.10715,3678898546.3425183,16.247171398553256,123.09835053368685,4528663428.355424,-849764882.0129056,6.350703001716201,1.063507030017162,-799021405.6217313,,,,
DVN,ep,BASE,2,23207184000.0,15.5,25.328192134033834,5877960152.418758,4249127821.0256085,16.247171398553256,95.40122166360732,4053719851.3066487,195407969.7189598,6.350703001716201,1.1310472028959249,172767298.49880597,,,,
DVN,ep,BASE,3,25759974240.000004,11.0,25.328192134033834,6524535769.184823,4716531881.338427,16.247171398553256,67.70409279352776,3193285121.577689,1523246759.7607374,6.350703001716201,1.2028766515610636,1266336625.4419398,,,,
DVN,ep,BASE,4,27434372565.600002,6.5,25.328192134033834,6948630594.181836,5023106453.625423,16.247171398553256,40.00696392344823,2009592386.738323,3013514066.8871,6.350703001716201,1.2792677751786954,2355655418.94945,,,,
DVN,ep,BASE,5,27983060016.912003,2.0,25.328192134033834,7087603206.065473,5123568582.697932,16.247171398553256,12.309835053368685,630702841.3763353,4492865741.321597,6.350703001716201,1.360510272176957,3302338713.056938,12.309835053368685,4582723056.148028,105332932501.71992,77421637054.73267
DVN,ep,BULL,1,20092800000.0,20.0,30.212082185647617,6070453249.397804,4388279457.396003,21.65867182740806,92.34176573418003,4052214736.309763,336064721.0862398,5.350703001716201,1.053507030017162,318996182.7599434,,,,
DVN,ep,BULL,2,23232300000.0,15.625,30.212082185647617,7018961569.616211,5073948122.614128,21.65867182740806,72.14200447982815,3660447881.9204407,1413500240.6936874,5.350703001716201,1.1098770622955816,1273564693.5257099,,,,
DVN,ep,BULL,3,25845933750.0,11.25,30.212082185647617,7808594746.198034,5644767286.408217,21.65867182740806,51.94224322547627,2932018753.4182725,2712748532.989945,5.350703001716201,1.169263287583191,2320049352.2695484,,,,
DVN,ep,BULL,4,27622841695.312504,6.875,30.212082185647617,8345435634.999151,6032845037.348784,21.65867182740806,31.742481971124388,1914974748.3263102,4117870289.0224743,5.350703001716201,1.2318270934098703,3342896345.6418476,,,,
DVN,ep,BULL,5,28313412737.695312,2.5,30.212082185647617,8554071525.874128,6183666163.282502,21.65867182740806,11.542720716772504,713763315.2852608,5469902847.997241,5.350703001716201,1.2977385026729058,4214949958.50942,11.542720716772504,5606650419.197172,196676062564.98193,151552922379.8903
EOG,ep,BEAR,1,28191621277.668865,18.035594028089374,16.789762567846534,4733306276.547106,3668080793.5668373,7.532675572935127,150.0,5502121190.350256,-1834040396.7834187,8.044723728886035,1.0804472372888603,-1697482610.4285583,,,,
EOG,ep,BEAR,2,32075495103.545647,13.77669552106703,16.789762567846534,5385399470.346555,4173421115.963279,7.532675572935127,150.0,6260131673.944919,-2086710557.9816399,8.044723728886035,1.1673662325651308,-1787537192.5024533,,,,
EOG,ep,BEAR,3,35128375618.75097,9.517797014044687,16.789762567846534,5897970860.329578,4570638866.321943,7.532675572935127,126.35347058145041,5775160835.342435,-1204521969.0204916,8.044723728886035,1.2612776208793006,-955001459.6950973,,,,
EOG,ep,BEAR,4,36975741239.706665,5.2588985070223435,16.789762567846534,6208139161.848064,4811004125.424332,7.532675572935127,69.81448299615536,3358777657.088703,1452226468.3356285,8.044723728886035,1.362743920933307,1065663508.7691584,,,,
EOG,ep,BEAR,5,37345498652.10373,1.0,16.789762567846534,6270220553.466544,4859114166.678574,7.532675572935127,13.275495410860334,645071478.2058784,4214042688.4726954,8.044723728886035,1.4723729045045806,2862075684.4819984,13.275495410860334,4256183115.357422,60416607934.60869,41033496167.83221
EOG,ep,BASE,1,28660800000.0,20.0,33.141800142848666,9498705055.341572,7361031706.292098,23.213183285130413,86.15793773020062,6342113113.807469,1018918592.4846287,6.544723728886035,1.0654472372888604,956329470.6900469,,,,
EOG,ep,BASE,2,33103224000.0,15.5,33.141800142848666,10971004338.919514,8501991620.767372,23.213183285130413,66.77240174090548,5676984000.99691,2825007619.770462,6.544723728886035,1.1351778154464651,2488603619.036888,,,,
EOG,ep,BASE,3,36744578640.0,11.0,33.141800142848666,12177814816.20066,9437210699.051783,23.213183285130413,47.386865751610344,4471998364.656277,4965212334.395506,6.544723728886035,1.20947206729904,4105272431.3705587,,,,
EOG,ep,BASE,4,39132976251.6,6.5,33.141800142848666,12969372779.253704,10050629394.49015,23.213183285130413,28.0013297623152,2814309879.9393706,7236319514.550779,6.544723728886035,1.2886286726818088,5615519558.082647,,,,
EOG,ep,BASE,5,39915635776.631996,2.0,33.141800142848666,13228760234.838778,10251641982.379951,23.213183285130413,8.615793773020062,883260331.5502024,9368381650.82975,6.544723728886035,1.3729658592000444,6823462934.677937,8.615793773020062,9555749283.846344,210260289819.3895,153143130552.34833
EOG,ep,BULL,1,28660800000.0,20.0,38.961111652377525,11166566288.464617,8653542564.054771,31.649149260008638,63.1928518384274,5468420331.278383,3185122232.776388,5.544723728886035,1.0554472372888604,3017793898.4027743,,,,
EOG,ep,BULL,2,33139050000.0,15.625,38.961111652377525,12911342271.037214,10005658589.68833,31.649149260008638,49.36941549877141,4939735162.531743,5065923427.156587,5.544723728886035,1.1139688707006878,4547634642.5821705,,,,
EOG,ep,BULL,3,36867193125.0,11.25,38.961111652377525,14363868276.528902,11131295181.028269,31.649149260008638,35.54597915911541,3956727865.187927,7174567315.840342,5.544723728886035,1.1757353670068327,6102195712.718275,,,,
EOG,ep,BULL,4,39401812652.34375,6.875,38.961111652377525,15351384220.540264,11896571724.72396,31.649149260008638,21.722542819459417,2584237886.950864,9312333837.773098,5.544723728886035,1.240926644890166,7504338694.087216,,,,
EOG,ep,BULL,5,40386857968.65234,2.5,38.961111652377525,15735168826.05377,12193986017.84206,31.649149260008638,7.899106479803425,963215939.6816858,11230770078.160374,5.544723728886035,1.3097325990274604,8574857254.450078,7.899106479803425,11511539330.114382,378081571766.3184,288670811161.80676
EPD,midstream,BEAR,1,52010294565.72308,0.8635597124465928,12.769565257876526,6641488505.383817,6545235048.784052,9.733614281910532,8.871932741895046,580688851.3270625,5964546197.456989,7.640522159772316,1.0764052215977231,5541171742.55596,,,,
EPD,midstream,BEAR,2,52477175264.78318,0.8976697843349446,12.769565257876526,6701107140.926726,6603989646.130687,9.733614281910532,9.222368570770492,609044265.5416939,5994945380.588993,7.640522159772316,1.1586482010828434,5174085952.04849,,,,
EPD,midstream,BEAR,3,52966147013.01543,0.9317798562232964,12.769565257876526,6763546707.409823,6665524291.360406,9.733614281910532,9.572804399645934,638077602.6228174,6027446688.737589,7.640522159772316,1.2471749736403812,4832879761.1645975,,,,
EPD,midstream,BEAR,4,53477741692.322945,0.9658899281116482,12.769565257876526,6828875123.839821,6729905919.14649,9.733614281910532,9.92324022852138,667824731.510386,6062081187.636105,7.640522159772316,1.342465653872509,4515632239.937966,,,,
EPD,midstream,BEAR,5,54012519109.24618,1.0,12.769565257876526,6897163875.078219,6797204978.337955,9.733614281910532,10.273676057396823,698322820.4316914,6098882157.906264,7.640522159772316,1.4450370396439705,4220571508.2631464,10.273676057396823,6159870979.485327,92761846602.98657,64193404084.53566
EPD,midstream,BASE,1,57752800000.00001,12.0,13.85503366170121,8001669880.574978,7885703650.421718,11.317283383875505,106.0325132186511,8361409765.51706,-475706115.09534264,6.140522159772316,1.0614052215977232,-448185203.36584246,,,,
EPD,midstream,BASE,2,63239316000.00001,9.5,13.85503366170121,8761828519.229599,8634845497.211779,11.317283383875505,83.94240629809879,7248297090.4826,1386548406.7291784,6.140522159772316,1.126581044434912,1230757799.0757556,,,,
EPD,midstream,BASE,3,67666068120.000015,7.0,13.85503366170121,9375156515.575672,9239284682.016605,11.317283383875505,61.85229937754647,5714710021.864703,3524574660.151902,6.140522159772316,1.1957590031162322,2947562720.386476,,,,
EPD,midstream,BASE,4,70711041185.40001,4.5,13.85503366170121,9797038558.776577,9655052492.707352,11.317283383875505,39.762192456994164,3839060553.9741096,5815991938.733242,6.140522159772316,1.269184849680057,4582462468.094674,,,,
EPD,midstream,BASE,5,72125262009.10802,2.0,13.85503366170121,9992979329.95211,9848153542.5615,11.317283383875505,17.672085536441852,1740374117.8015966,8107779424.759904,6.140522159772316,1.3471194266231339,6018604783.307095,17.672085536441852,8269935013.255102,199731693108.7228,148265765574.62054
EPD,midstream,BULL,1,57752800000.00001,12.0,16.580301469512058,9575588347.084362,9436811704.372995,11.776791264926409,101.89532725894827,9615670168.981598,-178858464.60860252,5.140522159772316,1.0514052215977232,-170113730.59076867,,,,
EPD,midstream,BULL,2,63311507000.00001,9.625,16.580301469512058,10497238725.49123,10345104830.918894,11.776791264926409,81.7285437389481,8454903526.577581,1890201304.3413124,5.140522159772316,1.1054529400029574,1709888531.6061087,,,,
