ticker,market_date,market_price,shares_outstanding,shares_date,shares_source,market_cap_usd,levered_beta,beta_weekly_observations,beta_method,risk_free_rate_pct,risk_free_date,price_age_days,price_freshness_status,price_source_path,price_override_used,benchmark_source_path,risk_free_source_path,quarter,revenue,revenue_available_at,revenue_source_tag,revenue_source_path,revenue_method,operating_income_usd,operating_income_usd_available_at,operating_income_usd_source_tag,operating_income_usd_source_path,operating_income_usd_method,net_income_usd,net_income_usd_available_at,net_income_usd_source_tag,net_income_usd_source_path,net_income_usd_method,income_tax_usd,income_tax_usd_available_at,income_tax_usd_source_tag,income_tax_usd_source_path,income_tax_usd_method,interest_expense_usd,interest_expense_usd_available_at,interest_expense_usd_source_tag,interest_expense_usd_source_path,interest_expense_usd_method,cfo_usd,cfo_usd_available_at,cfo_usd_source_tag,cfo_usd_source_path,cfo_usd_method,cash_capex_usd,cash_capex_usd_available_at,cash_capex_usd_source_tag,cash_capex_usd_source_path,cash_capex_usd_method,cash_capex_imputed,effective_tax_rate,tax_rate_method,ebit_usd,ebit_method,nopat_usd,fcff_usd,reinvestment_usd,subindustry,primary_anchor,anchor_route,financial_available_at,quarter_ordinal,core_financial_complete,cash_usd,cash_usd_available_at,cash_usd_source_tag,cash_usd_source_path,cash_usd_method,noncurrent_debt_usd,noncurrent_debt_usd_available_at,noncurrent_debt_usd_source_tag,noncurrent_debt_usd_source_path,noncurrent_debt_usd_method,equity_including_nci_usd,equity_including_nci_usd_available_at,equity_including_nci_usd_source_tag,equity_including_nci_usd_source_path,equity_including_nci_usd_method,current_debt_usd,total_debt_usd,invested_capital_usd,balance_available_at,current_debt_usd_available_at,current_debt_usd_source_tag,current_debt_usd_source_path,current_debt_usd_method,valuation_source_complete,ttm_revenue,ttm_ebit_usd,ttm_nopat_usd,ttm_cfo_usd,ttm_cash_capex_usd,ttm_fcff_usd,ttm_reinvestment_usd,ttm_interest_expense_usd,ttm_income_tax_usd,prior_year_ttm_revenue,prior_year_ttm_nopat,prior_year_invested_capital_usd,average_invested_capital_usd,revenue_growth_pct,operating_margin_pct,fcff_margin_pct,roic_pct,incremental_roic_pct,reinvestment_rate_pct,ttm_complete,cost_of_equity_pct,pre_tax_cost_of_debt_pct,cost_of_debt_method,equity_weight,debt_weight,wacc_pct,market_enterprise_value_usd,market_input_complete
AR,2026-08-21,37.93999862670898,309836000.0,2026-03-31,ARCANA_SILVER_NORMALIZED_SHARES,11755177414.505003,0.5,104,LOCAL_WEEKLY_RETURN_BETA,4.69,2026-08-20,12,CURRENT_WITHIN_LIMIT,D:\Programming\python_example\Arcana\data-lake\bronze\yfinance\price\AR.csv,False,D:\Programming\python_example\Arcana\data-lake\bronze\yfinance\benchmark\us_sp500.csv,D:\Programming\python_example\Arcana\data-lake\bronze\fred\rates\us_dgs10.csv,2026Q1,1903750000.0,2026-04-29,us-gaap:RevenueFromContractWithCustomerIncludingAssessedTax,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001433270.json,DIRECT_10Q_75_105_DAY_FACT,729452000.0,2026-04-29,us-gaap:OperatingIncomeLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001433270.json,DIRECT_10Q_QUARTER,548213000.0,2026-04-29,us-gaap:ProfitLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001433270.json,DIRECT_10Q_QUARTER,145508000.0,2026-04-29,us-gaap:IncomeTaxExpenseBenefit,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001433270.json,DIRECT_10Q_QUARTER,36963000.0,2026-04-29,us-gaap:InterestIncomeExpenseNonoperatingNet,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001433270.json,DIRECT_10Q_QUARTER,859058000.0,2026-04-29,us-gaap:NetCashProvidedByUsedInOperatingActivities,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001433270.json,DIRECT_Q1_CASH_FLOW,12259000.0,2026-04-29,us-gaap:PaymentsToAcquireOilAndGasProperty;us-gaap:PaymentsToAcquireOtherPropertyPlantAndEquipment,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001433270.json,DIRECT_Q1_CASH_FLOW,False,0.2097500291904094,INFERRED_FROM_NET_INCOME_PLUS_TAX,729452000.0,DIRECT_GAAP_OPERATING_INCOME,576449421.7069975,876009009.6710349,-299559587.9640374,ep,PRODUCTION_PLUS_REALIZED_PRICE,V3.5.3_GROUPED_REVENUE_PLUS_CONDITIONAL_COST_REINVESTMENT,2026-04-29,224,True,0.0,2026-04-29,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001433270.json,ORIGINAL_QUARTER_END_INSTANT_FACT,2664797000.0,2026-04-29,us-gaap:LongTermDebtNoncurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001433270.json,ORIGINAL_QUARTER_END_INSTANT_FACT,8223213000.0,2026-04-29,us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001433270.json,ORIGINAL_QUARTER_END_INSTANT_FACT,0.0,2664797000.0,10888010000.0,2026-04-29,,,,,True,5623384000.0,1341626000.0,1028829713.1308463,2032249000.0,239783000.0,1865713415.5508804,-836883702.4200342,97277000.0,306975000.0,4607561000.0,166434537.67170808,8694163000.0,9791086500.0,22.046870350712666,23.8579830223225,33.17777010339113,10.507819669766437,39.30972285027799,-81.34326718396395,True,6.94,3.650446919596502,TTM_INTEREST_OVER_AVERAGE_DEBT,0.8152009897243999,0.18479901027560006,6.190596691205954,14419974414.505003,True
CNX,2026-08-21,36.36000061035156,141477594.0,2026-03-31,ARCANA_SILVER_NORMALIZED_SHARES,5144125404.191071,0.5,104,LOCAL_WEEKLY_RETURN_BETA,4.69,2026-08-20,12,CURRENT_WITHIN_LIMIT,D:\Programming\python_example\Arcana\data-lake\bronze\yfinance\price\CNX.csv,False,D:\Programming\python_example\Arcana\data-lake\bronze\yfinance\benchmark\us_sp500.csv,D:\Programming\python_example\Arcana\data-lake\bronze\fred\rates\us_dgs10.csv,2026Q1,786654000.0,2026-04-30,us-gaap:Revenues,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,DIRECT_10Q_75_105_DAY_FACT,,,,,,348147000.0,2026-04-30,us-gaap:NetIncomeLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,DIRECT_10Q_QUARTER,80258000.0,2026-04-30,us-gaap:IncomeTaxExpenseBenefit,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,DIRECT_10Q_QUARTER,40470000.0,2026-04-30,us-gaap:InterestExpenseNonoperating,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,DIRECT_10Q_QUARTER,277513000.0,2026-04-30,us-gaap:NetCashProvidedByUsedInOperatingActivities,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,DIRECT_Q1_CASH_FLOW,169906000.0,2026-04-30,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,DIRECT_Q1_CASH_FLOW,False,0.18734141758382838,INFERRED_FROM_NET_INCOME_PLUS_TAX,468875000.0,DERIVED_NET_INCOME_PLUS_TAX_PLUS_INTEREST,381035292.83038247,140495292.83038247,240540000.0,ep,PRODUCTION_PLUS_REALIZED_PRICE,V3.5.3_GROUPED_REVENUE_PLUS_CONDITIONAL_COST_REINVESTMENT,2026-04-30,224,True,3748000.0,2026-04-30,us-gaap:CashAndCashEquivalentsAtCarryingValue,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,ORIGINAL_QUARTER_END_INSTANT_FACT,2158416000.0,2026-04-30,us-gaap:LongTermDebtNoncurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,ORIGINAL_QUARTER_END_INSTANT_FACT,4626580000.0,2026-04-30,us-gaap:StockholdersEquity,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,ORIGINAL_QUARTER_END_INSTANT_FACT,208437000.0,2366853000.0,6989685000.0,2026-04-30,2026-04-30,us-gaap:LongTermDebtCurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001070412.json,ORIGINAL_QUARTER_END_INSTANT_FACT,True,2943400000.0,1673595000.0,1313828571.0262399,1090814000.0,533429000.0,692189571.0262398,621639000.0000001,169450000.0,325121000.0,964621000.0,,6449809000.0,6719747000.0,205.13538477806307,56.85924441122512,23.516666814780177,19.55175650253261,,47.31507699778776,True,6.94,7.159295486453954,TTM_INTEREST_OVER_AVERAGE_DEBT,0.6848808673608603,0.3151191326391397,6.586456160827697,7507230404.191071,True
COP,2026-08-21,134.8699951171875,1218294007.0,2026-03-31,ARCANA_SILVER_NORMALIZED_SHARES,164311306775.3888,0.5,104,LOCAL_WEEKLY_RETURN_BETA,4.69,2026-08-20,12,CURRENT_WITHIN_LIMIT,D:\Programming\python_example\Arcana\data-lake\bronze\yfinance\price\COP.csv,False,D:\Programming\python_example\Arcana\data-lake\bronze\yfinance\benchmark\us_sp500.csv,D:\Programming\python_example\Arcana\data-lake\bronze\fred\rates\us_dgs10.csv,2026Q1,13500000000.0,2026-04-30,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,DIRECT_10Q_75_105_DAY_FACT,,,,,,2183000000.0,2026-04-30,us-gaap:ProfitLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,DIRECT_10Q_QUARTER,1180000000.0,2026-04-30,us-gaap:IncomeTaxExpenseBenefit,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,DIRECT_10Q_QUARTER,198000000.0,2026-04-30,us-gaap:InterestAndDebtExpense,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,DIRECT_10Q_QUARTER,4295000000.0,2026-04-30,us-gaap:NetCashProvidedByUsedInOperatingActivities,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,DIRECT_Q1_CASH_FLOW,316202910.53054816,2024-10-31,CONDITIONAL:PIT_TRAILING_CAPEX_INTENSITY_DISTRIBUTION,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,PRIOR_ONLY_MEDIAN_12Q_CAPEX_TO_REVENUE,True,0.35,INFERRED_FROM_NET_INCOME_PLUS_TAX,3561000000.0,DERIVED_NET_INCOME_PLUS_TAX_PLUS_INTEREST,2314650000.0,4107497089.469452,-1792847089.469452,ep,PRODUCTION_PLUS_REALIZED_PRICE,V3.5.3_GROUPED_REVENUE_PLUS_CONDITIONAL_COST_REINVESTMENT,2026-04-30,224,True,5877000000.0,2026-04-30,us-gaap:CashAndCashEquivalentsAtCarryingValue,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,ORIGINAL_QUARTER_END_INSTANT_FACT,22262000000.0,2026-04-30,us-gaap:LongTermDebtAndCapitalLeaseObligations,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,ORIGINAL_QUARTER_END_INSTANT_FACT,64541000000.0,2026-04-30,us-gaap:StockholdersEquity,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,ORIGINAL_QUARTER_END_INSTANT_FACT,1065000000.0,23327000000.0,81991000000.0,2026-04-30,2026-04-30,us-gaap:DebtCurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001163165.json,ORIGINAL_QUARTER_END_INSTANT_FACT,True,50845000000.0,12401000000.0,8071365130.924761,17976000000.0,1190913850.8093128,17337051280.115448,-9265686149.190687,848000000.0,4231000000.0,51590000000.0,10223098316.498316,82713000000.0,82352000000.0,-1.444078309749952,24.389812174255088,34.09784891359121,9.801055385327327,298.023986921545,-114.79701387427,True,6.94,3.6352724310884383,TTM_INTEREST_OVER_AVERAGE_DEBT,0.8756810354938694,0.12431896450613057,6.370983034142343,181761306775.3888,True
DVN,2026-08-21,49.09999847412109,621400000.0,2026-03-31,ARCANA_SILVER_NORMALIZED_SHARES,30510739051.818844,0.5,104,LOCAL_WEEKLY_RETURN_BETA,4.69,2026-08-20,12,CURRENT_WITHIN_LIMIT,D:\Programming\python_example\Arcana\data-lake\bronze\yfinance\price\DVN.csv,False,D:\Programming\python_example\Arcana\data-lake\bronze\yfinance\benchmark\us_sp500.csv,D:\Programming\python_example\Arcana\data-lake\bronze\fred\rates\us_dgs10.csv,2026Q1,4508000000.0,2026-05-06,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,DIRECT_10Q_75_105_DAY_FACT,,,,,,120000000.0,2026-05-06,us-gaap:ProfitLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,DIRECT_10Q_QUARTER,46000000.0,2026-05-06,us-gaap:IncomeTaxExpenseBenefit,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,DIRECT_10Q_QUARTER,118000000.0,2026-05-06,us-gaap:InterestExpenseDebt,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,DIRECT_10Q_QUARTER,1655000000.0,2026-05-06,us-gaap:NetCashProvidedByUsedInOperatingActivities,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,DIRECT_Q1_CASH_FLOW,839000000.0,2026-05-06,us-gaap:PaymentsToAcquireProductiveAssets,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,DIRECT_Q1_CASH_FLOW,False,0.27710843373493976,INFERRED_FROM_NET_INCOME_PLUS_TAX,284000000.0,DERIVED_NET_INCOME_PLUS_TAX_PLUS_INTEREST,205301204.8192771,901301204.819277,-696000000.0,ep,PRODUCTION_PLUS_REALIZED_PRICE,V3.5.3_GROUPED_REVENUE_PLUS_CONDITIONAL_COST_REINVESTMENT,2026-05-06,224,True,1763000000.0,2026-05-06,us-gaap:CashAndCashEquivalentsAtCarryingValue,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,ORIGINAL_QUARTER_END_INSTANT_FACT,7387000000.0,2026-05-06,us-gaap:LongTermDebtNoncurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,ORIGINAL_QUARTER_END_INSTANT_FACT,15428000000.0,2026-05-06,us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,ORIGINAL_QUARTER_END_INSTANT_FACT,999000000.0,8386000000.0,22051000000.0,2026-05-06,2026-05-06,us-gaap:LongTermDebtCurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001090012.json,ORIGINAL_QUARTER_END_INSTANT_FACT,True,16744000000.0,3474000000.0,2661332919.0896597,6424000000.0,3497000000.0,3296332919.089659,-634999999.9999998,488000000.0,694000000.0,16728000000.0,3189904321.3236713,22455000000.0,22253000000.0,0.09564801530368428,20.747730530339226,19.686651451801595,11.95943431937114,130.83450550346822,-23.860224154789663,True,6.94,5.819222513713332,TTM_INTEREST_OVER_AVERAGE_DEBT,0.7844035205926121,0.21559647940738783,6.350703001716201,37133739051.81885,True
EOG,2026-08-21,153.0500030517578,532628530.0,2026-03-31,ARCANA_SILVER_NORMALIZED_SHARES,81518798141.95328,0.5,104,LOCAL_WEEKLY_RETURN_BETA,4.69,2026-08-20,12,CURRENT_WITHIN_LIMIT,D:\Programming\python_example\Arcana\data-lake\bronze\yfinance\price\EOG.csv,False,D:\Programming\python_example\Arcana\data-lake\bronze\yfinance\benchmark\us_sp500.csv,D:\Programming\python_example\Arcana\data-lake\bronze\fred\rates\us_dgs10.csv,2026Q1,6921000000.0,2026-05-05,us-gaap:Revenues,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,DIRECT_10Q_75_105_DAY_FACT,2598000000.0,2026-05-05,us-gaap:OperatingIncomeLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,DIRECT_10Q_QUARTER,1980000000.0,2026-05-05,us-gaap:NetIncomeLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,DIRECT_10Q_QUARTER,575000000.0,2026-05-05,us-gaap:IncomeTaxExpenseBenefit,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,DIRECT_10Q_QUARTER,66000000.0,2026-05-05,us-gaap:InterestExpense,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,DIRECT_10Q_QUARTER,2966000000.0,2026-05-05,us-gaap:NetCashProvidedByUsedInOperatingActivities,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,DIRECT_Q1_CASH_FLOW,1644000000.0,2026-05-05,us-gaap:PaymentsToAcquireOilAndGasPropertyAndEquipment;us-gaap:PaymentsToAcquireOtherPropertyPlantAndEquipment,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,DIRECT_Q1_CASH_FLOW,False,0.22504892367906065,INFERRED_FROM_NET_INCOME_PLUS_TAX,2598000000.0,DIRECT_GAAP_OPERATING_INCOME,2013322896.2818003,1373146771.0371819,640176125.2446184,ep,PRODUCTION_PLUS_REALIZED_PRICE,V3.5.3_GROUPED_REVENUE_PLUS_CONDITIONAL_COST_REINVESTMENT,2026-05-05,224,True,3849000000.0,2026-05-05,us-gaap:CashAndCashEquivalentsAtCarryingValue,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,ORIGINAL_QUARTER_END_INSTANT_FACT,7904000000.0,2026-05-05,us-gaap:LongTermDebtNoncurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,ORIGINAL_QUARTER_END_INSTANT_FACT,30908000000.0,2026-05-05,us-gaap:StockholdersEquity,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,ORIGINAL_QUARTER_END_INSTANT_FACT,27000000.0,7931000000.0,34990000000.0,2026-05-05,2026-05-05,us-gaap:LongTermDebtCurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000821189.json,ORIGINAL_QUARTER_END_INSTANT_FACT,True,23884000000.0,7124000000.0,5562348876.99876,10721000000.0,6755000000.0,4164422606.7359324,1397926270.2628279,254000000.0,1543000000.0,23244000000.0,5979568877.5105,27661000000.0,31325500000.0,2.7533987265530913,29.827499581309663,17.436035030714837,17.7566164211226,-5.6927275277901455,25.131941580354404,True,6.94,3.2026226200983485,TTM_INTEREST_OVER_AVERAGE_DEBT,0.9113357417820684,0.08866425821793156,6.544723728886035,85600798141.95328,True
EQT,2026-08-21,53.720001220703125,625478000.0,2026-03-31,ARCANA_SILVER_NORMALIZED_SHARES,33600678923.52295,0.5,104,LOCAL_WEEKLY_RETURN_BETA,4.69,2026-08-20,12,CURRENT_WITHIN_LIMIT,D:\Programming\python_example\Arcana\data-lake\bronze\yfinance\price\EQT.csv,False,D:\Programming\python_example\Arcana\data-lake\bronze\yfinance\benchmark\us_sp500.csv,D:\Programming\python_example\Arcana\data-lake\bronze\fred\rates\us_dgs10.csv,2026Q1,3378736000.0,2026-04-22,us-gaap:Revenues,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000033213.json,DIRECT_10Q_75_105_DAY_FACT,2035960000.0,2026-04-22,us-gaap:OperatingIncomeLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000033213.json,DIRECT_10Q_QUARTER,1553930000.0,2026-04-22,us-gaap:ProfitLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000033213.json,DIRECT_10Q_QUARTER,433352000.0,2026-04-22,us-gaap:IncomeTaxExpenseBenefit,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000033213.json,DIRECT_10Q_QUARTER,96777000.0,2026-04-22,us-gaap:InterestExpenseNonoperating,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000033213.json,DIRECT_10Q_QUARTER,3055047000.0,2026-04-22,us-gaap:NetCashProvidedByUsedInOperatingActivities,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000033213.json,DIRECT_Q1_CASH_FLOW,598505000.0,2026-04-22,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000033213.json,DIRECT_Q1_CASH_FLOW,False,0.21806266045785147,INFERRED_FROM_NET_INCOME_PLUS_TAX,2035960000.0,DIRECT_GAAP_OPERATING_INCOME,1591993145.8142326,2532215549.9088707,-940222404.0946381,ep,PRODUCTION_PLUS_REALIZED_PRICE,V3.5.3_GROUPED_REVENUE_PLUS_CONDITIONAL_COST_REINVESTMENT,2026-04-22,224,True,326568000.0,2026-04-22,us-gaap:CashAndCashEquivalentsAtCarryingValue,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000033213.json,ORIGINAL_QUARTER_END_INSTANT_FACT,5484864000.0,2026-04-22,us-gaap:LongTermDebtNoncurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000033213.json,ORIGINAL_QUARTER_END_INSTANT_FACT,28787049000.0,2026-04-22,us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000033213.json,ORIGINAL_QUARTER_END_INSTANT_FACT,507547000.0,5992411000.0,34452892000.0,2026-04-22,2026-04-22,us-gaap:LongTermDebtCurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0000033213.json,ORIGINAL_QUARTER_END_INSTANT_FACT,True,10283097000.0,4789329000.0,3733655728.151642,6439832000.0,2387281000.0,4377040752.661887,-643385024.5102446,417903000.0,1006568000.0,5600891000.0,758418257.2293423,32514288000.0,33483590000.0,83.59752046594015,46.57477217223566,42.56539399231464,11.150703159821399,153.47319364461745,-17.232039356471528,True,6.94,6.973870784230255,TTM_INTEREST_OVER_AVERAGE_DEBT,0.8486500798100175,0.15134992018998253,6.7149623392227795,39266521923.52295,True
FANG,2026-08-21,210.72000122070312,281313297.0,2026-03-31,ARCANA_SILVER_NORMALIZED_SHARES,59278338287.24002,0.5,104,LOCAL_WEEKLY_RETURN_BETA,4.69,2026-08-20,12,CURRENT_WITHIN_LIMIT,D:\Programming\python_example\Arcana\data-lake\bronze\yfinance\price\FANG.csv,False,D:\Programming\python_example\Arcana\data-lake\bronze\yfinance\benchmark\us_sp500.csv,D:\Programming\python_example\Arcana\data-lake\bronze\fred\rates\us_dgs10.csv,2026Q1,4240000000.0,2026-05-06,us-gaap:Revenues,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,DIRECT_10Q_75_105_DAY_FACT,116000000.0,2026-05-06,us-gaap:OperatingIncomeLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,DIRECT_10Q_QUARTER,144000000.0,2026-05-06,us-gaap:ProfitLoss,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,DIRECT_10Q_QUARTER,32000000.0,2026-05-06,us-gaap:IncomeTaxExpenseBenefit,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,DIRECT_10Q_QUARTER,63000000.0,2026-05-06,us-gaap:InterestIncomeExpenseNonoperatingNet,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,DIRECT_10Q_QUARTER,1828000000.0,2026-05-06,us-gaap:NetCashProvidedByUsedInOperatingActivities,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,DIRECT_Q1_CASH_FLOW,314000000.0,2026-05-06,us-gaap:PaymentsToAcquireOilAndGasProperty,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,DIRECT_Q1_CASH_FLOW,False,0.18181818181818182,INFERRED_FROM_NET_INCOME_PLUS_TAX,116000000.0,DIRECT_GAAP_OPERATING_INCOME,94909090.9090909,1565545454.5454545,-1470636363.6363635,ep,PRODUCTION_PLUS_REALIZED_PRICE,V3.5.3_GROUPED_REVENUE_PLUS_CONDITIONAL_COST_REINVESTMENT,2026-05-06,224,True,174000000.0,2026-05-06,us-gaap:CashAndCashEquivalentsAtCarryingValue,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,ORIGINAL_QUARTER_END_INSTANT_FACT,13149000000.0,2026-05-06,us-gaap:LongTermDebtNoncurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,ORIGINAL_QUARTER_END_INSTANT_FACT,42640000000.0,2026-05-06,us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,ORIGINAL_QUARTER_END_INSTANT_FACT,749000000.0,13898000000.0,56364000000.0,2026-05-06,2026-05-06,us-gaap:DebtCurrent,D:\Programming\python_example\Arcana\data-lake\bronze\sec\companyfacts\CIK0001539838.json,ORIGINAL_QUARTER_END_INSTANT_FACT,True,15218000000.0,-291000000.0,-233200224.60050377,8231000000.0,5502000000.0,2941386692.8670087,-3174586917.467513,267000000.0,-44000000.0,12887000000.0,4062833551.9698734,53837000000.0,55100500000.0,18.087995654535582,-1.9122092259166774,19.328339419549277,-0.4232270571056592,-170.00529388881588,1361.313833597678,True,6.94,1.9211397323355879,TTM_INTEREST_OVER_AVERAGE_DEBT,0.810075219322317,0.18992478067768304,5.920453693081896,73002338287.24002,True
