subindustry,v1_0_median_operating_margin_pct,v1_0_median_fcff_margin_pct,v1_0_median_roic_pct,v1_1_median_operating_margin_pct,v1_1_median_fcff_margin_pct,v1_1_median_roic_pct,fcff_margin_change_pct_points
ep,24.503168045481583,31.8616855056667,10.154437527546882,24.503168045481583,31.8616855056667,10.154437527546882,0.0
integrated,10.703156835855953,6.86002846341182,8.313394845622343,10.703156835855953,6.86002846341182,8.313394845622343,0.0
midstream,21.50718324478518,12.952931946527348,7.87721801696126,21.50718324478518,12.952931946527348,7.87721801696126,0.0
refining,4.656678150789199,4.012927388934113,13.315872176914779,4.656678150789199,4.012927388934113,13.315872176914779,0.0
services,13.108322435237485,8.910114305064756,12.750184148295945,13.108322435237485,8.910114305064756,12.750184148295945,0.0
