ticker,subindustry,scenario,variable,raw_value,clipped_value,lower_bound,upper_bound,hit_lower_bound,hit_upper_bound,boundary_hit,boundary_side,same_boundary_all_three_scenarios
MPC,refining,BASE,wacc,6.420598044240686,6.420598044240686,3.0,20.0,False,False,False,NONE,False
MPC,refining,BASE,terminal_growth,2.0,2.0,0.0,3.0,False,False,False,NONE,False
MPC,refining,BULL,growth,12.597395804962652,12.597395804962652,-15.0,20.0,False,False,False,NONE,False
MPC,refining,BULL,operating_margin,10.245340318015781,10.245340318015781,-10.0,20.0,False,False,False,NONE,False
MPC,refining,BULL,reinvestment_rate,29.89242149902266,29.89242149902266,-50.0,150.0,False,False,False,NONE,False
MPC,refining,BULL,roic,25.252881914327794,25.252881914327794,3.5,35.0,False,False,False,NONE,False
MPC,refining,BULL,wacc,5.420598044240686,5.420598044240686,3.0,20.0,False,False,False,NONE,False
MPC,refining,BULL,terminal_growth,2.5,2.5,0.0,3.0,False,False,False,NONE,False
MTDR,ep,BEAR,growth,7.841185782593682,7.841185782593682,-15.0,20.0,False,False,False,NONE,False
MTDR,ep,BEAR,operating_margin,-2.3630719327035807,-2.3630719327035807,-20.0,50.0,False,False,False,NONE,False
MTDR,ep,BEAR,reinvestment_rate,221.02964456484204,150.0,-50.0,150.0,False,True,True,UPPER,False
MTDR,ep,BEAR,roic,-0.1778848978540228,2.0,2.0,35.0,True,False,True,LOWER,False
MTDR,ep,BEAR,wacc,7.745821698485839,7.745821698485839,3.0,20.0,False,False,False,NONE,False
MTDR,ep,BEAR,terminal_growth,1.0,1.0,0.0,3.0,False,False,False,NONE,False
MTDR,ep,BASE,growth,11.768870097158958,11.768870097158958,-15.0,20.0,False,False,False,NONE,False
MTDR,ep,BASE,operating_margin,39.59633630670868,39.59633630670868,-20.0,50.0,False,False,False,NONE,False
MTDR,ep,BASE,reinvestment_rate,30.371922313149398,30.371922313149398,-50.0,150.0,False,False,False,NONE,False
MTDR,ep,BASE,roic,22.66710344375829,22.66710344375829,3.0,35.0,False,False,False,NONE,False
MTDR,ep,BASE,wacc,6.245821698485839,6.245821698485839,3.0,20.0,False,False,False,NONE,False
MTDR,ep,BASE,terminal_growth,2.0,2.0,0.0,3.0,False,False,False,NONE,False
MTDR,ep,BULL,growth,24.840762131297502,20.0,-15.0,20.0,False,True,True,UPPER,False
MTDR,ep,BULL,operating_margin,49.116055758678094,49.116055758678094,-20.0,50.0,False,False,False,NONE,False
MTDR,ep,BULL,reinvestment_rate,32.142857142857146,32.142857142857146,-50.0,150.0,False,False,False,NONE,False
MTDR,ep,BULL,roic,39.04646591723429,35.0,3.5,35.0,False,True,True,UPPER,False
MTDR,ep,BULL,wacc,5.245821698485839,5.245821698485839,3.0,20.0,False,False,False,NONE,False
MTDR,ep,BULL,terminal_growth,2.5,2.5,0.0,3.0,False,False,False,NONE,False
NOG,ep,BEAR,growth,5.449476212161528,5.449476212161528,-15.0,20.0,False,False,False,NONE,False
NOG,ep,BEAR,operating_margin,-79.30110007532605,-20.0,-20.0,50.0,True,False,True,LOWER,False
NOG,ep,BEAR,reinvestment_rate,161.2369053040382,150.0,-50.0,150.0,False,True,True,UPPER,False
NOG,ep,BEAR,roic,-21.39954039623961,2.0,2.0,35.0,True,False,True,LOWER,False
NOG,ep,BEAR,wacc,8.02484968517377,8.02484968517377,3.0,20.0,False,False,False,NONE,False
NOG,ep,BEAR,terminal_growth,1.0,1.0,0.0,3.0,False,False,False,NONE,False
NOG,ep,BASE,growth,12.54967667782221,12.54967667782221,-15.0,20.0,False,False,False,NONE,False
NOG,ep,BASE,operating_margin,27.106205283606503,27.106205283606503,-20.0,50.0,False,False,False,NONE,False
NOG,ep,BASE,reinvestment_rate,47.928366022829586,47.928366022829586,-50.0,150.0,False,False,False,NONE,False
NOG,ep,BASE,roic,15.178565310250514,15.178565310250514,3.0,35.0,False,False,False,NONE,False
NOG,ep,BASE,wacc,6.52484968517377,6.52484968517377,3.0,20.0,False,False,False,NONE,False
NOG,ep,BASE,terminal_growth,2.0,2.0,0.0,3.0,False,False,False,NONE,False
NOG,ep,BULL,growth,50.454937386630036,20.0,-15.0,20.0,False,True,True,UPPER,False
NOG,ep,BULL,operating_margin,50.80268250286528,50.0,-20.0,50.0,False,True,True,UPPER,False
NOG,ep,BULL,reinvestment_rate,32.142857142857146,32.142857142857146,-50.0,150.0,False,False,False,NONE,False
NOG,ep,BULL,roic,35.961231399084475,35.0,3.5,35.0,False,True,True,UPPER,False
NOG,ep,BULL,wacc,5.52484968517377,5.52484968517377,3.0,20.0,False,False,False,NONE,False
NOG,ep,BULL,terminal_growth,2.5,2.5,0.0,3.0,False,False,False,NONE,False
OVV,ep,BEAR,growth,-11.014778378116997,-11.014778378116997,-15.0,20.0,False,False,False,NONE,False
OVV,ep,BEAR,operating_margin,7.564601882228131,7.564601882228131,-20.0,50.0,False,False,False,NONE,False
OVV,ep,BEAR,reinvestment_rate,-141.75945893983842,-50.0,-50.0,150.0,True,False,True,LOWER,False
OVV,ep,BEAR,roic,3.5323139820839713,3.5323139820839713,2.0,35.0,False,False,False,NONE,False
OVV,ep,BEAR,wacc,9.556340874834937,9.556340874834937,3.0,20.0,False,False,False,NONE,False
OVV,ep,BEAR,terminal_growth,1.0,1.0,0.0,3.0,False,False,False,NONE,False
OVV,ep,BASE,growth,-8.361437580773632,-8.361437580773632,-15.0,20.0,False,False,False,NONE,False
OVV,ep,BASE,operating_margin,22.898613370054363,22.898613370054363,-20.0,50.0,False,False,False,NONE,False
OVV,ep,BASE,reinvestment_rate,-24.616315113247573,-24.616315113247573,-50.0,150.0,False,False,False,NONE,False
OVV,ep,BASE,roic,12.921181646212649,12.921181646212649,3.0,35.0,False,False,False,NONE,False
OVV,ep,BASE,wacc,8.056340874834937,8.056340874834937,3.0,20.0,False,False,False,NONE,False
OVV,ep,BASE,terminal_growth,2.0,2.0,0.0,3.0,False,False,False,NONE,False
OVV,ep,BULL,growth,3.69302497935743,3.69302497935743,-15.0,20.0,False,False,False,NONE,False
OVV,ep,BULL,operating_margin,33.016320337917264,33.016320337917264,-20.0,50.0,False,False,False,NONE,False
OVV,ep,BULL,reinvestment_rate,11.89763833776662,11.89763833776662,-50.0,150.0,False,False,False,NONE,False
OVV,ep,BULL,roic,26.026278508142823,26.026278508142823,3.5,35.0,False,False,False,NONE,False
OVV,ep,BULL,wacc,7.056340874834937,7.056340874834937,3.0,20.0,False,False,False,NONE,False
OVV,ep,BULL,terminal_growth,2.5,2.5,0.0,3.0,False,False,False,NONE,False
PR,ep,BEAR,growth,3.765104288034564,3.765104288034564,-15.0,20.0,False,False,False,NONE,False
PR,ep,BEAR,operating_margin,-0.706399395901748,-0.706399395901748,-20.0,50.0,False,False,False,NONE,False
PR,ep,BEAR,reinvestment_rate,119.1276072008641,119.1276072008641,-50.0,150.0,False,False,False,NONE,False
PR,ep,BEAR,roic,0.050005900107625956,2.0,2.0,35.0,True,False,True,LOWER,False
PR,ep,BEAR,wacc,8.300062718082774,8.300062718082774,3.0,20.0,False,False,False,NONE,False
PR,ep,BEAR,terminal_growth,1.0,1.0,0.0,3.0,False,False,False,NONE,False
PR,ep,BASE,growth,15.138106106573883,15.138106106573883,-15.0,20.0,False,False,False,NONE,False
PR,ep,BASE,operating_margin,34.32143729725966,34.32143729725966,-20.0,50.0,False,False,False,NONE,False
PR,ep,BASE,reinvestment_rate,76.31753828611916,76.31753828611916,-50.0,150.0,False,False,False,NONE,False
PR,ep,BASE,roic,11.228157047153477,11.228157047153477,3.0,35.0,False,False,False,NONE,False
PR,ep,BASE,wacc,6.800062718082775,6.800062718082775,3.0,20.0,False,False,False,NONE,False
PR,ep,BASE,terminal_growth,2.0,2.0,0.0,3.0,False,False,False,NONE,False
PR,ep,BULL,growth,24.111775104795107,20.0,-15.0,20.0,False,True,True,UPPER,False
PR,ep,BULL,operating_margin,44.06691845189414,44.06691845189414,-20.0,50.0,False,False,False,NONE,False
PR,ep,BULL,reinvestment_rate,64.49576552599375,64.49576552599375,-50.0,150.0,False,False,False,NONE,False
PR,ep,BULL,roic,17.443005611687653,17.443005611687653,3.5,35.0,False,False,False,NONE,False
PR,ep,BULL,wacc,5.800062718082775,5.800062718082775,3.0,20.0,False,False,False,NONE,False
PR,ep,BULL,terminal_growth,2.5,2.5,0.0,3.0,False,False,False,NONE,False
PSX,refining,BEAR,growth,1.5402489180592556,1.5402489180592556,-15.0,20.0,False,False,False,NONE,False
PSX,refining,BEAR,operating_margin,2.3102640020013188,2.3102640020013188,-10.0,20.0,False,False,False,NONE,False
PSX,refining,BEAR,reinvestment_rate,22.76445402857147,22.76445402857147,-50.0,150.0,False,False,False,NONE,False
PSX,refining,BEAR,roic,5.579419815803645,5.579419815803645,2.0,35.0,False,False,False,NONE,False
PSX,refining,BEAR,wacc,8.456782761754535,8.456782761754535,3.0,20.0,False,False,False,NONE,False
PSX,refining,BEAR,terminal_growth,1.0,1.0,0.0,3.0,False,False,False,NONE,False
PSX,refining,BASE,growth,2.8851435482731187,2.8851435482731187,-15.0,20.0,False,False,False,NONE,False
PSX,refining,BASE,operating_margin,4.823112967044334,4.823112967044334,-10.0,20.0,False,False,False,NONE,False
PSX,refining,BASE,reinvestment_rate,21.449682836628092,21.449682836628092,-50.0,150.0,False,False,False,NONE,False
PSX,refining,BASE,roic,11.387449375081452,11.387449375081452,3.0,35.0,False,False,False,NONE,False
PSX,refining,BASE,wacc,6.9567827617545355,6.9567827617545355,3.0,20.0,False,False,False,NONE,False
PSX,refining,BASE,terminal_growth,2.0,2.0,0.0,3.0,False,False,False,NONE,False
PSX,refining,BULL,growth,14.713059649001494,14.713059649001494,-15.0,20.0,False,False,False,NONE,False
PSX,refining,BULL,operating_margin,8.059138166509618,8.059138166509618,-10.0,20.0,False,False,False,NONE,False
PSX,refining,BULL,reinvestment_rate,38.8473671640822,38.8473671640822,-50.0,150.0,False,False,False,NONE,False
PSX,refining,BULL,roic,22.154731331337786,22.154731331337786,3.5,35.0,False,False,False,NONE,False
PSX,refining,BULL,wacc,5.9567827617545355,5.9567827617545355,3.0,20.0,False,False,False,NONE,False
PSX,refining,BULL,terminal_growth,2.5,2.5,0.0,3.0,False,False,False,NONE,False
RRC,ep,BEAR,growth,-13.4161772329324,-13.4161772329324,-15.0,20.0,False,False,False,NONE,False
RRC,ep,BEAR,operating_margin,-33.85605707959793,-20.0,-20.0,50.0,True,False,True,LOWER,False
RRC,ep,BEAR,reinvestment_rate,-310.40443082331,-50.0,-50.0,150.0,True,False,True,LOWER,False
RRC,ep,BEAR,roic,-9.647141376038851,2.0,2.0,35.0,True,False,True,LOWER,False
RRC,ep,BEAR,wacc,8.61335421238221,8.61335421238221,3.0,20.0,False,False,False,NONE,False
RRC,ep,BEAR,terminal_growth,1.0,1.0,0.0,3.0,False,False,False,NONE,False
RRC,ep,BASE,growth,-6.943174724937089,-6.943174724937089,-15.0,20.0,False,False,False,NONE,False
RRC,ep,BASE,operating_margin,30.268185113006247,30.268185113006247,-20.0,50.0,False,False,False,NONE,False
RRC,ep,BASE,reinvestment_rate,-21.071052142764888,-21.071052142764888,-50.0,150.0,False,False,False,NONE,False
RRC,ep,BASE,roic,11.729776689472088,11.729776689472088,3.0,35.0,False,False,False,NONE,False
RRC,ep,BASE,wacc,7.113354212382211,7.113354212382211,3.0,20.0,False,False,False,NONE,False
RRC,ep,BASE,terminal_growth,2.0,2.0,0.0,3.0,False,False,False,NONE,False
RRC,ep,BULL,growth,2.2855189319117937,2.2855189319117937,-15.0,20.0,False,False,False,NONE,False
RRC,ep,BULL,operating_margin,43.89335068733031,43.89335068733031,-20.0,50.0,False,False,False,NONE,False
RRC,ep,BULL,reinvestment_rate,9.845255461234053,9.845255461234053,-50.0,150.0,False,False,False,NONE,False
RRC,ep,BULL,roic,24.303680847870822,24.303680847870822,3.5,35.0,False,False,False,NONE,False
RRC,ep,BULL,wacc,6.113354212382211,6.113354212382211,3.0,20.0,False,False,False,NONE,False
RRC,ep,BULL,terminal_growth,2.5,2.5,0.0,3.0,False,False,False,NONE,False
SLB,services,BEAR,growth,6.3826476988752106,6.3826476988752106,-15.0,20.0,False,False,False,NONE,False
SLB,services,BEAR,operating_margin,13.018897701148012,13.018897701148012,-10.0,30.0,False,False,False,NONE,False
SLB,services,BEAR,reinvestment_rate,34.50844903058476,34.50844903058476,-50.0,150.0,False,False,False,NONE,False
SLB,services,BEAR,roic,10.696869761274968,10.696869761274968,2.0,35.0,False,False,False,NONE,False
SLB,services,BEAR,wacc,8.710396704517155,8.710396704517155,3.0,20.0,False,False,False,NONE,False
SLB,services,BEAR,terminal_growth,1.0,1.0,0.0,3.0,False,False,False,NONE,False
SLB,services,BASE,growth,8.727281333669472,8.727281333669472,-15.0,20.0,False,False,False,NONE,False
SLB,services,BASE,operating_margin,15.63709896593311,15.63709896593311,-10.0,30.0,False,False,False,NONE,False
SLB,services,BASE,reinvestment_rate,37.28703376470668,37.28703376470668,-50.0,150.0,False,False,False,NONE,False
SLB,services,BASE,roic,14.384734116103347,14.384734116103347,3.0,35.0,False,False,False,NONE,False
SLB,services,BASE,wacc,7.210396704517156,7.210396704517156,3.0,20.0,False,False,False,NONE,False
SLB,services,BASE,terminal_growth,2.0,2.0,0.0,3.0,False,False,False,NONE,False
SLB,services,BULL,growth,10.58831630637706,10.58831630637706,-15.0,20.0,False,False,False,NONE,False
SLB,services,BULL,operating_margin,18.611097624938175,18.611097624938175,-10.0,30.0,False,False,False,NONE,False
SLB,services,BULL,reinvestment_rate,36.64460980885707,36.64460980885707,-50.0,150.0,False,False,False,NONE,False
SLB,services,BULL,roic,17.85844681475308,17.85844681475308,3.5,35.0,False,False,False,NONE,False
SLB,services,BULL,wacc,6.210396704517156,6.210396704517156,3.0,20.0,False,False,False,NONE,False
SLB,services,BULL,terminal_growth,2.5,2.5,0.0,3.0,False,False,False,NONE,False
SM,ep,BEAR,growth,11.185714495696663,11.185714495696663,-15.0,20.0,False,False,False,NONE,False
SM,ep,BEAR,operating_margin,12.348585601421005,12.348585601421005,-20.0,50.0,False,False,False,NONE,False
SM,ep,BEAR,reinvestment_rate,71.45600756930341,71.45600756930341,-50.0,150.0,False,False,False,NONE,False
SM,ep,BEAR,roic,8.526724981015796,8.526724981015796,2.0,35.0,False,False,False,NONE,False
SM,ep,BEAR,wacc,8.191988886738445,8.191988886738445,3.0,20.0,False,False,False,NONE,False
SM,ep,BEAR,terminal_growth,1.0,1.0,0.0,3.0,False,False,False,NONE,False
SM,ep,BASE,growth,17.33508493804462,17.33508493804462,-15.0,20.0,False,False,False,NONE,False
SM,ep,BASE,operating_margin,36.89338983505117,36.89338983505117,-20.0,50.0,False,False,False,NONE,False
SM,ep,BASE,reinvestment_rate,44.32171045013395,44.32171045013395,-50.0,150.0,False,False,False,NONE,False
SM,ep,BASE,roic,21.81220528458439,21.81220528458439,3.0,35.0,False,False,False,NONE,False
SM,ep,BASE,wacc,6.691988886738445,6.691988886738445,3.0,20.0,False,False,False,NONE,False
SM,ep,BASE,terminal_growth,2.0,2.0,0.0,3.0,False,False,False,NONE,False
SM,ep,BULL,growth,27.48884643335021,20.0,-15.0,20.0,False,True,True,UPPER,False
SM,ep,BULL,operating_margin,45.89777486881735,45.89777486881735,-20.0,50.0,False,False,False,NONE,False
SM,ep,BULL,reinvestment_rate,34.53501454894268,34.53501454894268,-50.0,150.0,False,False,False,NONE,False
SM,ep,BULL,roic,32.575634169942546,32.575634169942546,3.5,35.0,False,False,False,NONE,False
SM,ep,BULL,wacc,5.691988886738445,5.691988886738445,3.0,20.0,False,False,False,NONE,False
SM,ep,BULL,terminal_growth,2.5,2.5,0.0,3.0,False,False,False,NONE,False
VLO,refining,BEAR,growth,-1.2511354508385346,-1.2511354508385346,-15.0,20.0,False,False,False,NONE,False
VLO,refining,BEAR,operating_margin,1.6993688388970805,1.6993688388970805,-10.0,20.0,False,False,False,NONE,False
VLO,refining,BEAR,reinvestment_rate,-2.8567206600808226,-2.8567206600808226,-50.0,150.0,False,False,False,NONE,False
VLO,refining,BEAR,roic,4.395519911131764,4.395519911131764,2.0,35.0,False,False,False,NONE,False
VLO,refining,BEAR,wacc,8.742357494886228,8.742357494886228,3.0,20.0,False,False,False,NONE,False
VLO,refining,BEAR,terminal_growth,1.0,1.0,0.0,3.0,False,False,False,NONE,False
VLO,refining,BASE,growth,-0.1984825340406651,-0.1984825340406651,-15.0,20.0,False,False,False,NONE,False
VLO,refining,BASE,operating_margin,4.430792090745537,4.430792090745537,-10.0,20.0,False,False,False,NONE,False
VLO,refining,BASE,reinvestment_rate,7.218771927324916,7.218771927324916,-50.0,150.0,False,False,False,NONE,False
VLO,refining,BASE,roic,12.478005151680483,12.478005151680483,3.0,35.0,False,False,False,NONE,False
VLO,refining,BASE,wacc,7.242357494886227,7.242357494886227,3.0,20.0,False,False,False,NONE,False
VLO,refining,BASE,terminal_growth,2.0,2.0,0.0,3.0,False,False,False,NONE,False
VLO,refining,BULL,growth,12.673365968290824,12.673365968290824,-15.0,20.0,False,False,False,NONE,False
VLO,refining,BULL,operating_margin,8.497572500292941,8.497572500292941,-10.0,20.0,False,False,False,NONE,False
VLO,refining,BULL,reinvestment_rate,23.622490135400977,23.622490135400977,-50.0,150.0,False,False,False,NONE,False
VLO,refining,BULL,roic,32.11635581456296,32.11635581456296,3.5,35.0,False,False,False,NONE,False
VLO,refining,BULL,wacc,6.242357494886227,6.242357494886227,3.0,20.0,False,False,False,NONE,False
VLO,refining,BULL,terminal_growth,2.5,2.5,0.0,3.0,False,False,False,NONE,False
WMB,midstream,BEAR,growth,3.3566598265401377,3.3566598265401377,-5.0,12.0,False,False,False,NONE,False
WMB,midstream,BEAR,operating_margin,20.90714051765522,20.90714051765522,0.0,40.0,False,False,False,NONE,False
WMB,midstream,BEAR,reinvestment_rate,43.62897749166513,43.62897749166513,-50.0,150.0,False,False,False,NONE,False
WMB,midstream,BEAR,roic,4.9928511702714475,4.9928511702714475,2.0,20.0,False,False,False,NONE,False
WMB,midstream,BEAR,wacc,7.634673098095728,7.634673098095728,3.0,20.0,False,False,False,NONE,False
WMB,midstream,BEAR,terminal_growth,1.0,1.0,0.0,3.0,False,False,False,NONE,False
WMB,midstream,BASE,growth,5.852238376502766,5.852238376502766,-5.0,12.0,False,False,False,NONE,False
WMB,midstream,BASE,operating_margin,26.336878190587203,26.336878190587203,0.0,40.0,False,False,False,NONE,False
WMB,midstream,BASE,reinvestment_rate,57.43433079744362,57.43433079744362,-50.0,150.0,False,False,False,NONE,False
WMB,midstream,BASE,roic,6.835840400226502,6.835840400226502,3.0,20.0,False,False,False,NONE,False
WMB,midstream,BASE,wacc,6.134673098095728,6.134673098095728,3.0,20.0,False,False,False,NONE,False
WMB,midstream,BASE,terminal_growth,2.0,2.0,0.0,3.0,False,False,False,NONE,False
WMB,midstream,BULL,growth,8.961102169610086,8.961102169610086,-5.0,12.0,False,False,False,NONE,False
WMB,midstream,BULL,operating_margin,34.01403672213361,34.01403672213361,0.0,40.0,False,False,False,NONE,False
WMB,midstream,BULL,reinvestment_rate,68.82103366863439,68.82103366863439,-50.0,150.0,False,False,False,NONE,False
WMB,midstream,BULL,roic,8.326743699312928,8.326743699312928,3.5,20.0,False,False,False,NONE,False
WMB,midstream,BULL,wacc,5.134673098095728,5.134673098095728,3.0,20.0,False,False,False,NONE,False
WMB,midstream,BULL,terminal_growth,2.5,2.5,0.0,3.0,False,False,False,NONE,False
XOM,integrated,BEAR,growth,2.287169897284816,2.287169897284816,-10.0,15.0,False,False,False,NONE,False
XOM,integrated,BEAR,operating_margin,11.553858262047745,11.553858262047745,-5.0,30.0,False,False,False,NONE,False
XOM,integrated,BEAR,reinvestment_rate,16.06010315688172,16.06010315688172,-50.0,150.0,False,False,False,NONE,False
XOM,integrated,BEAR,roic,10.233962587831419,10.233962587831419,2.0,30.0,False,False,False,NONE,False
XOM,integrated,BEAR,wacc,8.163191622589194,8.163191622589194,3.0,20.0,False,False,False,NONE,False
XOM,integrated,BEAR,terminal_growth,1.0,1.0,0.0,3.0,False,False,False,NONE,False
XOM,integrated,BASE,growth,3.5041267492890857,3.5041267492890857,-10.0,15.0,False,False,False,NONE,False
XOM,integrated,BASE,operating_margin,14.29580533887938,14.29580533887938,-5.0,30.0,False,False,False,NONE,False
XOM,integrated,BASE,reinvestment_rate,19.994122079273026,19.994122079273026,-50.0,150.0,False,False,False,NONE,False
XOM,integrated,BASE,roic,13.764362164705787,13.764362164705787,3.0,30.0,False,False,False,NONE,False
XOM,integrated,BASE,wacc,6.663191622589194,6.663191622589194,3.0,20.0,False,False,False,NONE,False
XOM,integrated,BASE,terminal_growth,2.0,2.0,0.0,3.0,False,False,False,NONE,False
XOM,integrated,BULL,growth,13.213047275056816,13.213047275056816,-10.0,15.0,False,False,False,NONE,False
XOM,integrated,BULL,operating_margin,17.58498119219652,17.58498119219652,-5.0,30.0,False,False,False,NONE,False
XOM,integrated,BULL,reinvestment_rate,37.32344109842984,37.32344109842984,-50.0,150.0,False,False,False,NONE,False
XOM,integrated,BULL,roic,21.049837330939255,21.049837330939255,3.5,30.0,False,False,False,NONE,False
XOM,integrated,BULL,wacc,5.663191622589194,5.663191622589194,3.0,20.0,False,False,False,NONE,False
XOM,integrated,BULL,terminal_growth,2.5,2.5,0.0,3.0,False,False,False,NONE,False
