ticker,subindustry,scenario,forecast_year,growth_pct,forecast_normalized_roic_pct,reinvestment_rate_pct,nopat_usd,reinvestment_usd,fcff_usd,fundamental_growth_reconstructed_pct,reinvestment_plausibility_status,fcff_identity_error_usd,growth_reinvestment_roic_gap_pct_points
DVN,ep,BULL,5,2.5,24.578644886438344,10.171431385053351,6405184095.029733,651498905.3122996,5753685189.717433,2.5000000000000004,WITHIN_REFERENCE_RANGE,0.0,-4.440892098500626e-16
EOG,ep,BEAR,1,0.5794626401459082,5.574619459989873,10.394658223845129,2401750385.6146502,249653743.97452533,2152096641.640125,0.5794626401459082,WITHIN_REFERENCE_RANGE,0.0,0.0
EOG,ep,BEAR,2,0.6845969801094312,5.574619459989873,12.280604712535387,2418192696.2243342,296968686.21071213,2121224010.013622,0.6845969801094312,WITHIN_REFERENCE_RANGE,0.0,0.0
EOG,ep,BEAR,3,0.7897313200729541,5.574619459989873,14.16655120122565,2437289921.326135,345279924.6269793,2092009996.6991558,0.7897313200729542,WITHIN_REFERENCE_RANGE,0.0,-1.1102230246251565e-16
EOG,ep,BEAR,4,0.894865660036477,5.574619459989873,16.05249768991591,2459100391.867613,394747033.5972616,2064353358.2703512,0.894865660036477,WITHIN_REFERENCE_RANGE,0.0,0.0
EOG,ep,BEAR,5,1.0,5.574619459989873,17.93844417860617,2483691395.7862883,445535594.60196775,2038155801.1843204,1.0,WITHIN_REFERENCE_RANGE,0.0,0.0
EOG,ep,BASE,1,4.100601455470199,20.580901119557726,19.924304731115285,6315576415.765447,1258334690.603556,5057241725.161891,4.100601455470199,WITHIN_REFERENCE_RANGE,0.0,0.0
EOG,ep,BASE,2,3.575451091602649,20.580901119557726,17.372665418449294,6541386761.663932,1136413235.83061,5404973525.833322,3.5754510916026487,WITHIN_REFERENCE_RANGE,0.0,4.440892098500626e-16
EOG,ep,BASE,3,3.0503007277350993,20.580901119557726,14.821026105783305,6740918729.658933,999073324.6923867,5741845404.966546,3.0503007277350993,WITHIN_REFERENCE_RANGE,0.0,0.0
EOG,ep,BASE,4,2.5251503638675494,20.580901119557726,12.269386793117315,6911137063.488933,847954138.1219469,6063182925.366985,2.5251503638675494,WITHIN_REFERENCE_RANGE,0.0,0.0
EOG,ep,BASE,5,2.0,20.580901119557726,9.717747480451328,7049359804.75871,685038984.8148881,6364320819.943822,2.0,WITHIN_REFERENCE_RANGE,0.0,0.0
EOG,ep,BULL,1,15.142233946839804,30.671852674356515,49.36850117143269,8797045160.385288,4342969343.056273,4454075817.329015,15.142233946839806,WITHIN_REFERENCE_RANGE,0.0,-1.7763568394002505e-15
EOG,ep,BULL,2,11.981675460129853,30.671852674356515,39.06407476372382,9851078561.583712,3848232694.33023,6002845867.253481,11.981675460129855,WITHIN_REFERENCE_RANGE,0.0,-1.7763568394002505e-15
EOG,ep,BULL,3,8.821116973419901,30.671852674356515,28.75964835601495,10720053724.644503,3083049754.7836423,7637003969.860861,8.821116973419901,WITHIN_REFERENCE_RANGE,0.0,0.0
EOG,ep,BULL,4,5.6605584867099505,30.671852674356515,18.455221948306086,11326868635.53473,2090398746.4810038,9236469889.053726,5.6605584867099505,WITHIN_REFERENCE_RANGE,0.0,0.0
EOG,ep,BULL,5,2.5,30.671852674356515,8.15079554059722,11610040351.423098,946310651.2253318,10663729700.197765,2.5000000000000004,WITHIN_REFERENCE_RANGE,0.0,-4.440892098500626e-16
EPD,midstream,BEAR,1,2.279658076111238,8.45549599257866,26.960666507465454,6440881775.495163,1736504655.6313705,4704377119.863792,2.2796580761112386,WITHIN_REFERENCE_RANGE,0.0,-4.440892098500626e-16
EPD,midstream,BEAR,2,1.9597435570834287,8.45549599257866,23.177156713260633,6567106541.109791,1522068574.559806,5045037966.549985,1.9597435570834287,WITHIN_REFERENCE_RANGE,0.0,0.0
EPD,midstream,BEAR,3,1.639829038055619,8.45549599257866,19.39364691905581,6674795861.1309595,1294486341.8754892,5380309519.25547,1.639829038055619,WITHIN_REFERENCE_RANGE,0.0,0.0
EPD,midstream,BEAR,4,1.3199145190278094,8.45549599257866,15.610137124850992,6762897460.817495,1055697567.2466769,5707199893.570818,1.3199145190278094,WITHIN_REFERENCE_RANGE,0.0,0.0
EPD,midstream,BEAR,5,1.0,8.45549599257866,11.826627330646176,6830526435.42567,807820906.2390643,6022705529.186605,1.0,WITHIN_REFERENCE_RANGE,0.0,0.0
EPD,midstream,BASE,1,5.455190972956087,10.321728417088226,52.85152595106746,8250785675.580182,4360666132.496217,3890119543.0839653,5.455190972956088,WITHIN_REFERENCE_RANGE,0.0,-8.881784197001252e-16
EPD,midstream,BASE,2,4.591393229717065,10.321728417088226,44.48279439435497,8629611690.487234,3838692425.3106565,4790919265.176578,4.591393229717065,WITHIN_REFERENCE_RANGE,0.0,0.0
EPD,midstream,BASE,3,3.7275954864780436,10.321728417088226,36.11406283764249,8951288706.362421,3232674028.1945205,5718614678.1679,3.7275954864780436,WITHIN_REFERENCE_RANGE,0.0,0.0
EPD,midstream,BASE,4,2.863797743239022,10.321728417088226,27.745331280930014,9207635510.326036,2554688975.4805098,6652946534.845527,2.8637977432390214,WITHIN_REFERENCE_RANGE,0.0,4.440892098500626e-16
EPD,midstream,BASE,5,2.0,10.321728417088226,19.376599724217535,9391788220.532557,1819809210.4388063,7571979010.09375,2.0,WITHIN_REFERENCE_RANGE,0.0,0.0
EPD,midstream,BULL,1,12.0,11.138671248283323,107.73277828672269,11293549416.6096,12166854553.697485,-873305137.0878849,12.0,WITHIN_REFERENCE_RANGE,0.0,0.0
EPD,midstream,BULL,2,9.625,11.138671248283323,86.4106659174755,12380553547.958273,10698118765.060383,1682434782.89789,9.625,WITHIN_REFERENCE_RANGE,0.0,0.0
EPD,midstream,BULL,3,7.25,11.138671248283323,65.0885535482283,13278143680.185247,8642551659.488068,4635592020.69718,7.250000000000001,WITHIN_REFERENCE_RANGE,0.0,-8.881784197001252e-16
EPD,midstream,BULL,4,4.875,11.138671248283323,43.7664411789811,13925453184.594278,6094675276.942005,7830777907.652273,4.875,WITHIN_REFERENCE_RANGE,0.0,0.0
EPD,midstream,BULL,5,2.5,11.138671248283323,22.444328809733896,14273589514.209137,3203611363.5207977,11069978150.68834,2.5000000000000004,WITHIN_REFERENCE_RANGE,0.0,-4.440892098500626e-16
EQT,ep,BEAR,1,-15.0,2.0,-750.0,-1366925376.7737544,10251940325.803158,-11618865702.576912,-15.0,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,0.0,0.0
EQT,ep,BEAR,2,-11.0,2.0,-550.0,-1216563585.3286412,6691099719.307527,-7907663304.636168,-11.0,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,0.0,0.0
EQT,ep,BEAR,3,-7.0,2.0,-350.0,-1131404134.3556361,3959914470.244726,-5091318604.600363,-7.0,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,0.0,0.0
EQT,ep,BEAR,4,-3.0,2.0,-150.0,-1097462010.3249671,1646193015.4874506,-2743655025.812418,-3.0,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,0.0,0.0
EQT,ep,BEAR,5,1.0,2.0,50.0,-1108436630.428217,-554218315.2141085,-554218315.2141085,1.0,WITHIN_REFERENCE_RANGE,0.0,0.0
EQT,ep,BASE,1,-12.129574305530257,6.019614264070633,-201.50085659023435,1316199808.0634193,-2652153887.6868105,3968353695.75023,-12.129574305530257,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,0.0,0.0
EQT,ep,BASE,2,-8.597180729147693,6.019614264070633,-142.81946237754505,1203043731.807512,-1718180589.9342437,2921224321.7417555,-8.597180729147693,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,0.0,0.0
EQT,ep,BASE,3,-5.0647871527651285,6.019614264070633,-84.13806816485575,1142112127.436779,-960951080.3018413,2103063207.7386203,-5.064787152765129,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,0.0,8.881784197001252e-16
EQT,ep,BASE,4,-1.5323935763825642,6.019614264070633,-25.456673952166437,1124610474.5608516,-286288421.7408677,1410898896.3017192,-1.5323935763825642,WITHIN_REFERENCE_RANGE,0.0,0.0
EQT,ep,BASE,5,2.0,6.019614264070633,33.224720260522865,1147102684.0520687,381121657.8772493,765981026.1748195,2.0,WITHIN_REFERENCE_RANGE,0.0,0.0
EQT,ep,BULL,1,8.886483970333927,18.050817701427675,49.230367938573096,3640802830.1669397,1792380629.209167,1848422200.9577727,8.886483970333927,WITHIN_REFERENCE_RANGE,0.0,0.0
EQT,ep,BULL,2,7.289862977750445,18.050817701427675,40.385222976208304,3906212367.7761693,1577532574.6506321,2328679793.125537,7.2898629777504445,WITHIN_REFERENCE_RANGE,0.0,8.881784197001252e-16
EQT,ep,BULL,3,5.693241985166964,18.050817701427675,31.540078013843516,4128602490.3281875,1302164446.3309965,2826438043.997191,5.693241985166964,WITHIN_REFERENCE_RANGE,0.0,0.0
EQT,ep,BULL,4,4.096620992583482,18.050817701427675,22.694933051478724,4297735686.647296,975368236.8141133,3322367449.833183,4.096620992583482,WITHIN_REFERENCE_RANGE,0.0,0.0
EQT,ep,BULL,5,2.5,18.050817701427675,13.849788089113934,4405179078.8134775,610107967.361648,3795071111.4518294,2.4999999999999996,WITHIN_REFERENCE_RANGE,0.0,4.440892098500626e-16
ET,midstream,BEAR,1,4.924739605410002,7.075914902097157,69.59862680019525,8927952733.432936,6213732503.83982,2714220229.593116,4.924739605410001,WITHIN_REFERENCE_RANGE,0.0,8.881784197001252e-16
ET,midstream,BEAR,2,3.9435547040575014,7.075914902097157,55.73208212112206,9280031433.428259,5171954739.344178,4108076694.0840807,3.943554704057501,WITHIN_REFERENCE_RANGE,0.0,4.440892098500626e-16
ET,midstream,BEAR,3,2.962369802705001,7.075914902097157,41.865537442048876,9554940282.293673,4000227101.4490676,5554713180.8446045,2.962369802705001,WITHIN_REFERENCE_RANGE,0.0,0.0
ET,midstream,BEAR,4,1.9811849013525005,7.075914902097157,27.99899276297568,9744241316.499723,2728289421.0136433,7015951895.48608,1.9811849013525005,WITHIN_REFERENCE_RANGE,0.0,0.0
ET,midstream,BEAR,5,1.0,7.075914902097157,14.132448083902485,9841683729.664719,1390870843.6767442,8450812885.987974,1.0,WITHIN_REFERENCE_RANGE,0.0,0.0
ET,midstream,BASE,1,7.112389077441145,8.201627340167292,86.71924219975679,12081354692.894415,10476859237.142792,1604495455.7516232,7.112389077441145,WITHIN_REFERENCE_RANGE,0.0,0.0
ET,midstream,BASE,2,5.8342918080808595,8.201627340167292,71.13578276725086,12786216180.047148,9095574965.98942,3690641214.057728,5.8342918080808595,WITHIN_REFERENCE_RANGE,0.0,0.0
ET,midstream,BASE,3,4.556194538720573,8.201627340167292,55.55232333474491,13368781063.351465,7426668482.227155,5942112581.1243105,4.556194538720573,WITHIN_REFERENCE_RANGE,0.0,0.0
ET,midstream,BASE,4,3.2780972693602863,8.201627340167292,39.968863902238965,13807022710.335941,5518510116.045398,8288512594.290544,3.2780972693602863,WITHIN_REFERENCE_RANGE,0.0,0.0
ET,midstream,BASE,5,2.0,8.201627340167292,24.385404469733018,14083163164.542662,3434236299.8061805,10648926864.73648,2.0,WITHIN_REFERENCE_RANGE,0.0,0.0
ET,midstream,BULL,1,12.0,8.89559300808673,134.89825792492016,15559250701.947397,20989158143.09795,-5429907441.150553,12.0,WITHIN_REFERENCE_RANGE,0.0,0.0
ET,midstream,BULL,2,9.625,8.89559300808673,108.19964437727971,17056828582.009832,18455427867.77684,-1398599285.7670078,9.625,WITHIN_REFERENCE_RANGE,0.0,0.0
ET,midstream,BULL,3,7.25,8.89559300808673,81.50103082963926,18293448654.205547,14909349227.468292,3384099426.737255,7.25,WITHIN_REFERENCE_RANGE,0.0,0.0
ET,midstream,BULL,4,4.875,8.89559300808673,54.802417281998814,19185254276.09807,10513983104.999784,8671271171.098284,4.875,WITHIN_REFERENCE_RANGE,0.0,0.0
ET,midstream,BULL,5,2.5,8.89559300808673,28.10380373435837,19664885633.000515,5526580862.8845005,14138304770.116014,2.5000000000000004,WITHIN_REFERENCE_RANGE,0.0,-4.440892098500626e-16
FANG,ep,BEAR,1,10.301626126364706,6.178273506721853,166.73956106275836,3564075223.2079825,5942723383.123515,-2378648159.9155326,10.301626126364706,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,0.0,0.0
FANG,ep,BEAR,2,7.9762195947735295,6.178273506721853,129.10110868506456,3848353689.533966,4968267279.310938,-1119913589.7769718,7.976219594773529,WITHIN_REFERENCE_RANGE,0.0,8.881784197001252e-16
FANG,ep,BEAR,3,5.650813063182353,6.178273506721853,91.46265630737078,4065816962.539612,3718704194.5343876,347112768.0052242,5.650813063182353,WITHIN_REFERENCE_RANGE,0.0,0.0
FANG,ep,BEAR,4,3.3254065315911765,6.178273506721853,53.824203929677,4201021905.374446,2261166597.479144,1939855307.8953018,3.3254065315911765,WITHIN_REFERENCE_RANGE,0.0,0.0
FANG,ep,BEAR,5,1.0,6.178273506721853,16.185751551983213,4243032124.42819,686766637.9307821,3556265486.497408,1.0,WITHIN_REFERENCE_RANGE,0.0,0.0
FANG,ep,BASE,1,16.513298132646565,15.247841184290348,108.29925320615223,6784468158.878472,7347528350.074572,-563060191.1960993,16.513298132646565,WITHIN_REFERENCE_RANGE,0.0,0.0
FANG,ep,BASE,2,12.884973599484923,15.247841184290348,84.50359263159261,7658645090.015425,6471830247.9661045,1186814842.0493202,12.884973599484923,WITHIN_REFERENCE_RANGE,0.0,0.0
FANG,ep,BASE,3,9.256649066323282,15.247841184290348,60.70793205703301,8367578989.233353,5079784167.602353,3287794821.6309996,9.256649066323282,WITHIN_REFERENCE_RANGE,0.0,0.0
FANG,ep,BASE,4,5.628324533161641,15.247841184290348,36.91227148247341,8838533490.31605,3262503477.014793,5576030013.301256,5.628324533161641,WITHIN_REFERENCE_RANGE,0.0,0.0
FANG,ep,BASE,5,2.0,15.247841184290348,13.116610907913797,9015304160.122372,1182502368.8482175,7832801791.274155,2.0,WITHIN_REFERENCE_RANGE,0.0,0.0
FANG,ep,BULL,1,20.0,22.954078410784263,87.13048566830554,7470654545.454545,6509217588.055889,961436957.3986559,19.999999999999996,WITHIN_REFERENCE_RANGE,0.0,3.552713678800501e-15
