terminal_margin_pct,wacc_6.5_pct,wacc_7.5_pct,wacc_8.5_pct,wacc_9.5_pct,wacc_10.5_pct
12.0,-17.083269892562807,-32.650944437544005,-43.64553224600221,-54.79836059854932,-64.02667633579762
17.0,4.734733717620376,-16.945197831974124,-30.17812921685527,-39.506058457759295,-50.143020318280804
22.0,28.513623244275156,-1.2394512264042534,-17.680045254737582,-29.25830375047525,-37.89545869245097
27.0,52.292512770929946,16.78442810771881,-5.18196129261988,-19.010549043191197,-29.310819620574847
32.0,76.07140229758474,34.852678380570396,8.293700508019219,-8.762794335907154,-20.726180548698736
37.0,99.85029182423952,52.92092865342198,22.663726443871447,1.4849603713768644,-12.141541476822626
