ticker,V2_1_MAE,Structural_MAE,V3_2_1_Blend_MAE,vs_V2_1_improvement_pct
COP,10.609384514675996,4.329369000043397,5.6482246868081,46.761994732164794
DVN,9.05405713302349,19.652023040776218,9.05405713302349,0.0
EOG,14.478883309055428,22.635983167235228,19.660691885618245,-35.788730843089226
FANG,14.72051017738252,17.687562394783974,14.72051017738252,0.0
