terminal_margin_hypothesis_pct,latest_reported_ttm_margin_pct,latest_catchup_neutral_ttm_margin_pct,catchup_neutral_median_pct,catchup_neutral_q90_pct,reported_historical_max_pct,segment_sum_historical_max_pct,nonsegment_historical_max_contribution_pct,noncontemporaneous_component_ceiling_pct,gap_vs_latest_reported_pp,gap_vs_catchup_neutral_q90_pp,economic_support_status,terminal_input_allowed,reason
8.0,5.293894577171028,5.346985210466439,5.685131195335277,6.791324455273164,8.53541288323897,7.974947807933194,2.606559128298259,10.581506936231452,2.706105422828972,1.2086755447268356,ACCOUNTING_OBSERVED_BUT_NOT_NORMALIZED_BASE_RATE,False,Historical feasibility test; catch-up and pension/FAS-CAS effects are not assumed to persist into perpetuity.
10.0,5.293894577171028,5.346985210466439,5.685131195335277,6.791324455273164,8.53541288323897,7.974947807933194,2.606559128298259,10.581506936231452,4.706105422828972,3.2086755447268356,NONCONTEMPORANEOUS_COMPONENT_EXTREMES_ONLY,False,Historical feasibility test; catch-up and pension/FAS-CAS effects are not assumed to persist into perpetuity.
12.0,5.293894577171028,5.346985210466439,5.685131195335277,6.791324455273164,8.53541288323897,7.974947807933194,2.606559128298259,10.581506936231452,6.706105422828972,5.208675544726836,OUTSIDE_OBSERVED_COMPONENT_DOMAIN,False,Historical feasibility test; catch-up and pension/FAS-CAS effects are not assumed to persist into perpetuity.
