period,source_type,segment,contract_type,contract_revenue_usd,external_contract_revenue_usd,contract_mix_pct,fixed_price_risk_channel,source_path,source_sha256,table_index
2019,SEC_10K,mission_technologies,fixed_price_incentive,1000000.0,1168000000.0,0.08561643835616438,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2020-02-13_0001501585-20-000011_hii-20191231.htm,4589650f60e0ff9b1861743c4ceccc9826678b355e8dccf0fbc5f9efa41450a1,35
2019,SEC_10K,mission_technologies,time_and_materials,429000000.0,1168000000.0,36.72945205479452,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2020-02-13_0001501585-20-000011_hii-20191231.htm,4589650f60e0ff9b1861743c4ceccc9826678b355e8dccf0fbc5f9efa41450a1,35
2019,SEC_10K,newport_news_shipbuilding,cost_type,2813000000.0,5179000000.0,54.31550492373045,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2020-02-13_0001501585-20-000011_hii-20191231.htm,4589650f60e0ff9b1861743c4ceccc9826678b355e8dccf0fbc5f9efa41450a1,35
2019,SEC_10K,newport_news_shipbuilding,firm_fixed_price,7000000.0,5179000000.0,0.13516122803630043,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2020-02-13_0001501585-20-000011_hii-20191231.htm,4589650f60e0ff9b1861743c4ceccc9826678b355e8dccf0fbc5f9efa41450a1,35
2019,SEC_10K,newport_news_shipbuilding,fixed_price_incentive,2359000000.0,5179000000.0,45.549333848233246,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2020-02-13_0001501585-20-000011_hii-20191231.htm,4589650f60e0ff9b1861743c4ceccc9826678b355e8dccf0fbc5f9efa41450a1,35
2019,SEC_10K,newport_news_shipbuilding,time_and_materials,0.0,5179000000.0,0.0,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2020-02-13_0001501585-20-000011_hii-20191231.htm,4589650f60e0ff9b1861743c4ceccc9826678b355e8dccf0fbc5f9efa41450a1,35
2020,SEC_10K,consolidated,cost_type,3567000000.0,9361000000.0,38.104903322294625,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2021-02-11_0001501585-21-000008_hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,35
2020,SEC_10K,consolidated,firm_fixed_price,287000000.0,9361000000.0,3.0659117615639353,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2021-02-11_0001501585-21-000008_hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,35
2020,SEC_10K,consolidated,fixed_price_incentive,5095000000.0,9361000000.0,54.42794573229356,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2021-02-11_0001501585-21-000008_hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,35
2020,SEC_10K,consolidated,time_and_materials,412000000.0,9361000000.0,4.4012391838478795,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2021-02-11_0001501585-21-000008_hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,35
2020,SEC_10K,ingalls_shipbuilding,cost_type,277000000.0,2674000000.0,10.359012715033659,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2021-02-11_0001501585-21-000008_hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,35
2020,SEC_10K,ingalls_shipbuilding,firm_fixed_price,50000000.0,2674000000.0,1.8698578908002992,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2021-02-11_0001501585-21-000008_hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,35
2020,SEC_10K,ingalls_shipbuilding,fixed_price_incentive,2347000000.0,2674000000.0,87.77112939416605,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2021-02-11_0001501585-21-000008_hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,35
2020,SEC_10K,ingalls_shipbuilding,time_and_materials,0.0,2674000000.0,0.0,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2021-02-11_0001501585-21-000008_hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,35
2020,SEC_10K,mission_technologies,cost_type,465000000.0,1128000000.0,41.22340425531915,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2021-02-11_0001501585-21-000008_hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,35
2020,SEC_10K,mission_technologies,firm_fixed_price,222000000.0,1128000000.0,19.680851063829788,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2021-02-11_0001501585-21-000008_hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,35
2020,SEC_10K,mission_technologies,fixed_price_incentive,29000000.0,1128000000.0,2.5709219858156027,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2021-02-11_0001501585-21-000008_hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,35
2020,SEC_10K,mission_technologies,time_and_materials,412000000.0,1128000000.0,36.52482269503546,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2021-02-11_0001501585-21-000008_hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,35
2020,SEC_10K,newport_news_shipbuilding,cost_type,2825000000.0,5559000000.0,50.81849253462853,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2021-02-11_0001501585-21-000008_hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,35
2020,SEC_10K,newport_news_shipbuilding,firm_fixed_price,15000000.0,5559000000.0,0.26983270372369134,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2021-02-11_0001501585-21-000008_hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,35
2020,SEC_10K,newport_news_shipbuilding,fixed_price_incentive,2719000000.0,5559000000.0,48.91167476164778,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2021-02-11_0001501585-21-000008_hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,35
2020,SEC_10K,newport_news_shipbuilding,time_and_materials,0.0,5559000000.0,0.0,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2021-02-11_0001501585-21-000008_hii-20201231.htm,c36fb47b2ccff954dee7a6dea7f83b6d16bced0de0451ba8b50c964590a018c8,35
2021,SEC_10K,consolidated,cost_type,3743000000.0,9524000000.0,39.300713985720286,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2022-02-10_0001501585-22-000007_hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693,36
2021,SEC_10K,consolidated,firm_fixed_price,279000000.0,9524000000.0,2.9294414111717764,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2022-02-10_0001501585-22-000007_hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693,36
2021,SEC_10K,consolidated,fixed_price_incentive,5247000000.0,9524000000.0,55.09239815203696,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2022-02-10_0001501585-22-000007_hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693,36
2021,SEC_10K,consolidated,time_and_materials,255000000.0,9524000000.0,2.6774464510709786,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2022-02-10_0001501585-22-000007_hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693,36
2021,SEC_10K,ingalls_shipbuilding,cost_type,151000000.0,2513000000.0,6.00875447672105,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2022-02-10_0001501585-22-000007_hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693,36
2021,SEC_10K,ingalls_shipbuilding,firm_fixed_price,33000000.0,2513000000.0,1.3131715081575805,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2022-02-10_0001501585-22-000007_hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693,36
2021,SEC_10K,ingalls_shipbuilding,fixed_price_incentive,2329000000.0,2513000000.0,92.67807401512137,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2022-02-10_0001501585-22-000007_hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693,36
2021,SEC_10K,ingalls_shipbuilding,time_and_materials,0.0,2513000000.0,0.0,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2022-02-10_0001501585-22-000007_hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693,36
2021,SEC_10K,mission_technologies,cost_type,894000000.0,1359000000.0,65.78366445916114,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2022-02-10_0001501585-22-000007_hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693,36
2021,SEC_10K,mission_technologies,firm_fixed_price,205000000.0,1359000000.0,15.084621044885946,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2022-02-10_0001501585-22-000007_hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693,36
2021,SEC_10K,mission_technologies,fixed_price_incentive,5000000.0,1359000000.0,0.36791758646063283,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2022-02-10_0001501585-22-000007_hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693,36
2021,SEC_10K,mission_technologies,time_and_materials,255000000.0,1359000000.0,18.76379690949227,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2022-02-10_0001501585-22-000007_hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693,36
2021,SEC_10K,newport_news_shipbuilding,cost_type,2698000000.0,5652000000.0,47.73531493276717,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2022-02-10_0001501585-22-000007_hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693,36
2021,SEC_10K,newport_news_shipbuilding,firm_fixed_price,41000000.0,5652000000.0,0.7254069355980184,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2022-02-10_0001501585-22-000007_hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693,36
2021,SEC_10K,newport_news_shipbuilding,fixed_price_incentive,2913000000.0,5652000000.0,51.53927813163482,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2022-02-10_0001501585-22-000007_hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693,36
2021,SEC_10K,newport_news_shipbuilding,time_and_materials,0.0,5652000000.0,0.0,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2022-02-10_0001501585-22-000007_hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693,36
2022,SEC_10K,consolidated,cost_type,4730000000.0,10676000000.0,44.30498313975272,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2023-02-09_0001501585-23-000010_hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,34
2022,SEC_10K,consolidated,firm_fixed_price,299000000.0,10676000000.0,2.800674409891345,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2023-02-09_0001501585-23-000010_hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,34
2022,SEC_10K,consolidated,fixed_price_incentive,5378000000.0,10676000000.0,50.37467216185837,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2023-02-09_0001501585-23-000010_hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,34
2022,SEC_10K,consolidated,time_and_materials,269000000.0,10676000000.0,2.5196702884975646,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2023-02-09_0001501585-23-000010_hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,34
2022,SEC_10K,ingalls_shipbuilding,cost_type,181000000.0,2558000000.0,7.07584050039093,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2023-02-09_0001501585-23-000010_hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,34
2022,SEC_10K,ingalls_shipbuilding,firm_fixed_price,8000000.0,2558000000.0,0.3127443315089914,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2023-02-09_0001501585-23-000010_hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,34
2022,SEC_10K,ingalls_shipbuilding,fixed_price_incentive,2369000000.0,2558000000.0,92.61141516810008,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2023-02-09_0001501585-23-000010_hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,34
2022,SEC_10K,ingalls_shipbuilding,time_and_materials,0.0,2558000000.0,0.0,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2023-02-09_0001501585-23-000010_hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,34
2022,SEC_10K,mission_technologies,cost_type,1725000000.0,2271000000.0,75.95772787318363,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2023-02-09_0001501585-23-000010_hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,34
2022,SEC_10K,mission_technologies,firm_fixed_price,277000000.0,2271000000.0,12.19726992514311,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2023-02-09_0001501585-23-000010_hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,34
2022,SEC_10K,mission_technologies,fixed_price_incentive,0.0,2271000000.0,0.0,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2023-02-09_0001501585-23-000010_hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,34
2022,SEC_10K,mission_technologies,time_and_materials,269000000.0,2271000000.0,11.845002201673271,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2023-02-09_0001501585-23-000010_hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,34
2022,SEC_10K,newport_news_shipbuilding,cost_type,2824000000.0,5847000000.0,48.298272618436805,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2023-02-09_0001501585-23-000010_hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,34
2022,SEC_10K,newport_news_shipbuilding,firm_fixed_price,14000000.0,5847000000.0,0.23943902856165553,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2023-02-09_0001501585-23-000010_hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,34
2022,SEC_10K,newport_news_shipbuilding,fixed_price_incentive,3009000000.0,5847000000.0,51.46228835300154,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2023-02-09_0001501585-23-000010_hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,34
2022,SEC_10K,newport_news_shipbuilding,time_and_materials,0.0,5847000000.0,0.0,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2023-02-09_0001501585-23-000010_hii-20221231.htm,cfcc6f7fd5211d6d8f36fcd6ed2a9b9a8d27927356fe1913e9b42f534685bf8e,34
2023,SEC_10K,consolidated,cost_type,5045000000.0,11454000000.0,44.04574821023223,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2024-02-01_0001501585-24-000007_hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,34
2023,SEC_10K,consolidated,firm_fixed_price,328000000.0,11454000000.0,2.86362842675048,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2024-02-01_0001501585-24-000007_hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,34
2023,SEC_10K,consolidated,fixed_price_incentive,5867000000.0,11454000000.0,51.22228042605204,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2024-02-01_0001501585-24-000007_hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,34
2023,SEC_10K,consolidated,time_and_materials,214000000.0,11454000000.0,1.8683429369652522,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2024-02-01_0001501585-24-000007_hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,34
2023,SEC_10K,ingalls_shipbuilding,cost_type,244000000.0,2743000000.0,8.895370032810792,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2024-02-01_0001501585-24-000007_hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,34
2023,SEC_10K,ingalls_shipbuilding,firm_fixed_price,2000000.0,2743000000.0,0.07291286912139992,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2024-02-01_0001501585-24-000007_hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,34
2023,SEC_10K,ingalls_shipbuilding,fixed_price_incentive,2497000000.0,2743000000.0,91.03171709806782,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2024-02-01_0001501585-24-000007_hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,34
2023,SEC_10K,ingalls_shipbuilding,time_and_materials,0.0,2743000000.0,0.0,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2024-02-01_0001501585-24-000007_hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,34
2023,SEC_10K,mission_technologies,cost_type,2039000000.0,2581000000.0,79.00038744672607,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2024-02-01_0001501585-24-000007_hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,34
2023,SEC_10K,mission_technologies,firm_fixed_price,322000000.0,2581000000.0,12.475784579620303,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2024-02-01_0001501585-24-000007_hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,34
2023,SEC_10K,mission_technologies,fixed_price_incentive,6000000.0,2581000000.0,0.2324680356450988,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2024-02-01_0001501585-24-000007_hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,34
2023,SEC_10K,mission_technologies,time_and_materials,214000000.0,2581000000.0,8.291359938008522,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2024-02-01_0001501585-24-000007_hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,34
2023,SEC_10K,newport_news_shipbuilding,cost_type,2762000000.0,6130000000.0,45.05709624796085,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2024-02-01_0001501585-24-000007_hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,34
2023,SEC_10K,newport_news_shipbuilding,firm_fixed_price,4000000.0,6130000000.0,0.06525285481239804,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2024-02-01_0001501585-24-000007_hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,34
2023,SEC_10K,newport_news_shipbuilding,fixed_price_incentive,3364000000.0,6130000000.0,54.87765089722675,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2024-02-01_0001501585-24-000007_hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,34
2023,SEC_10K,newport_news_shipbuilding,time_and_materials,0.0,6130000000.0,0.0,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2024-02-01_0001501585-24-000007_hii-20231231.htm,0b3d953af66e8986f467784154cf686e260e45e7a548fc9f7d2ee216d54c771b,34
2024,SEC_10K,consolidated,cost_type,5448000000.0,11535000000.0,47.23016905071521,False,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2025-02-06_0001501585-25-000006_hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,34
2024,SEC_10K,consolidated,firm_fixed_price,357000000.0,11535000000.0,3.094928478543563,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2025-02-06_0001501585-25-000006_hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,34
2024,SEC_10K,consolidated,fixed_price_incentive,5553000000.0,11535000000.0,48.14044213263979,True,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v5\sec\hii\10-K\2025-02-06_0001501585-25-000006_hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,34
